id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,material_dipindah,id_operator,lokasi_kode,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,cycle_time_avg_jam,label_risk_delay,prev_cycle_time,avg_last_3_cycles,jam_operasi,hujan_deras
ALAT_005,2025-09-05,Shift 2,14:00:00,19:27:00,Beroperasi,Coal,OPR_026,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,0.4,0.46,Ringan,24.3,30.7,83.0,1.3,3.8,0,1.09,1,1.09,1.0024999999999997,14,0
ALAT_079,2025-09-05,Shift 2,14:00:00,20:37:00,Beroperasi,Coal,OPR_034,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.4,0.46,Ringan,24.3,30.7,83.0,1.3,3.8,0,0.8275,1,1.09,1.0024999999999997,14,0
ALAT_005,2025-09-05,Shift 2,14:00:00,19:27:00,Beroperasi,Coal,OPR_026,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,0.4,0.46,Ringan,24.3,30.7,83.0,1.3,3.8,0,1.09,1,0.8275,1.0024999999999997,14,0
ALAT_079,2025-09-05,Shift 2,14:00:00,20:37:00,Beroperasi,Coal,OPR_034,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.4,0.46,Ringan,24.3,30.7,83.0,1.3,3.8,0,0.8275,1,1.09,0.9149999999999999,14,0
ALAT_057,2025-09-05,Shift 3,22:00:00,01:13:00,Beroperasi,Overburden,OPR_123,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.4,0.46,Ringan,24.3,30.7,83.0,1.3,3.8,0,0.3588888888888888,0,0.8275,0.7587962962962961,22,0
ALAT_038,2025-09-05,Shift 1,06:00:00,12:48:00,Beroperasi,Overburden,OPR_077,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,0.4,0.46,Ringan,24.3,30.7,83.0,1.3,3.8,0,1.7,1,1.7,1.1183333333333332,6,0
ALAT_079,2025-09-05,Shift 2,14:00:00,20:37:00,Beroperasi,Coal,OPR_034,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.4,0.46,Ringan,24.3,30.7,83.0,1.3,3.8,0,0.8275,1,1.7,1.1183333333333332,14,0
ALAT_079,2025-09-05,Shift 2,14:00:00,20:37:00,Beroperasi,Coal,OPR_034,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.4,0.46,Ringan,24.3,30.7,83.0,1.3,3.8,0,0.8275,1,0.8275,1.1183333333333332,14,0
ALAT_086,2025-09-06,Shift 3,22:00:00,03:58:00,Beroperasi,Coal,OPR_003,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.4983333333333333,0,0.8275,0.7177777777777776,22,0
ALAT_086,2025-09-06,Shift 1,06:00:00,13:42:00,Beroperasi,Coal,OPR_053,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,1.54,1,0.4983333333333333,0.9552777777777776,6,0
ALAT_040,2025-09-06,Shift 3,22:00:00,05:19:00,Beroperasi,Coal,OPR_014,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.6654545454545455,0,1.54,0.9012626262626262,22,0
ALAT_040,2025-09-06,Shift 3,22:00:00,05:19:00,Beroperasi,Coal,OPR_014,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.6654545454545455,0,0.6654545454545455,0.9569696969696969,22,0
ALAT_086,2025-09-06,Shift 3,22:00:00,03:58:00,Beroperasi,Coal,OPR_003,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.4983333333333333,0,0.6654545454545455,0.6097474747474746,22,0
ALAT_040,2025-09-06,Shift 3,22:00:00,05:19:00,Beroperasi,Coal,OPR_014,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.6654545454545455,0,0.4983333333333333,0.6097474747474746,22,0
ALAT_040,2025-09-06,Shift 2,14:00:00,17:21:00,Beroperasi,Coal,OPR_145,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.8375,1,0.6654545454545455,0.6670959595959595,14,0
ALAT_086,2025-09-06,Shift 1,06:00:00,13:42:00,Beroperasi,Coal,OPR_053,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,1.54,1,0.8375,1.014318181818182,6,0
ALAT_086,2025-09-06,Shift 1,06:00:00,13:42:00,Beroperasi,Coal,OPR_053,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,1.54,1,1.54,1.3058333333333332,6,0
ALAT_040,2025-09-06,Shift 3,22:00:00,05:19:00,Beroperasi,Coal,OPR_014,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.6654545454545455,0,1.54,1.2484848484848483,22,0
ALAT_040,2025-09-06,Shift 2,14:00:00,17:21:00,Beroperasi,Coal,OPR_145,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.8375,1,0.6654545454545455,1.014318181818182,14,0
ALAT_040,2025-09-06,Shift 3,22:00:00,05:19:00,Beroperasi,Coal,OPR_014,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.6654545454545455,0,0.8375,0.7228030303030303,22,0
ALAT_086,2025-09-06,Shift 1,06:00:00,13:42:00,Beroperasi,Coal,OPR_053,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,1.54,1,0.6654545454545455,1.014318181818182,6,0
ALAT_040,2025-09-06,Shift 2,14:00:00,17:21:00,Beroperasi,Coal,OPR_145,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.8375,1,1.54,1.014318181818182,14,0
ALAT_030,2025-09-06,Shift 3,22:00:00,03:11:00,Beroperasi,Overburden,OPR_092,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.3052941176470588,0,0.8375,0.8942647058823529,22,0
ALAT_040,2025-09-06,Shift 2,14:00:00,17:21:00,Beroperasi,Coal,OPR_145,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.8375,1,0.3052941176470588,0.6600980392156863,14,0
ALAT_040,2025-09-06,Shift 2,14:00:00,17:21:00,Beroperasi,Coal,OPR_145,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.8375,1,0.8375,0.6600980392156863,14,0
ALAT_040,2025-09-06,Shift 2,14:00:00,17:21:00,Beroperasi,Coal,OPR_145,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.8375,1,0.8375,0.8375,14,0
ALAT_040,2025-09-06,Shift 3,22:00:00,05:19:00,Beroperasi,Coal,OPR_014,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.6654545454545455,0,0.8375,0.7801515151515153,22,0
ALAT_086,2025-09-06,Shift 3,22:00:00,03:58:00,Beroperasi,Coal,OPR_003,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.4983333333333333,0,0.6654545454545455,0.6670959595959597,22,0
ALAT_030,2025-09-06,Shift 3,22:00:00,03:11:00,Beroperasi,Overburden,OPR_092,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.3052941176470588,0,0.4983333333333333,0.48969399881164594,22,0
ALAT_040,2025-09-06,Shift 3,22:00:00,05:19:00,Beroperasi,Coal,OPR_014,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.6654545454545455,0,0.3052941176470588,0.48969399881164594,22,0
ALAT_030,2025-09-06,Shift 3,22:00:00,03:11:00,Beroperasi,Overburden,OPR_092,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.3052941176470588,0,0.6654545454545455,0.4253475935828877,22,0
ALAT_086,2025-09-06,Shift 1,06:00:00,13:42:00,Beroperasi,Coal,OPR_053,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,1.54,1,0.3052941176470588,0.8369162210338681,6,0
ALAT_040,2025-09-06,Shift 2,14:00:00,17:21:00,Beroperasi,Coal,OPR_145,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.8375,1,1.54,0.8942647058823529,14,0
ALAT_040,2025-09-06,Shift 2,14:00:00,17:21:00,Beroperasi,Coal,OPR_145,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.8375,1,0.8375,1.0716666666666665,14,0
ALAT_030,2025-09-06,Shift 3,22:00:00,03:11:00,Beroperasi,Overburden,OPR_092,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.3052941176470588,0,0.8375,0.6600980392156863,22,0
ALAT_030,2025-09-06,Shift 3,22:00:00,03:11:00,Beroperasi,Overburden,OPR_092,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.3052941176470588,0,0.3052941176470588,0.4826960784313726,22,0
ALAT_040,2025-09-06,Shift 3,22:00:00,05:19:00,Beroperasi,Coal,OPR_014,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.6654545454545455,0,0.3052941176470588,0.4253475935828877,22,0
ALAT_086,2025-09-06,Shift 1,06:00:00,13:42:00,Beroperasi,Coal,OPR_053,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,1.54,1,0.6654545454545455,0.8369162210338681,6,0
ALAT_040,2025-09-06,Shift 2,14:00:00,17:21:00,Beroperasi,Coal,OPR_145,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.7,0.33,Ringan,25.1,30.0,80.3,2.3,3.9,0,0.8375,1,1.54,1.014318181818182,14,0
ALAT_079,2025-09-07,Shift 2,14:00:00,19:24:00,Beroperasi,Coal,OPR_137,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,1.3525,1,0.8375,1.2433333333333334,14,0
ALAT_029,2025-09-07,Shift 2,14:00:00,17:37:00,Beroperasi,Overburden,OPR_116,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.4525,0,1.3525,0.8808333333333334,14,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,0.2699999999999999,0.27407407407407397,6,0
ALAT_085,2025-09-07,Shift 1,06:00:00,11:04:00,Beroperasi,Coal,OPR_064,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2822222222222222,0,0.2699999999999999,0.27407407407407397,6,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,0.2822222222222222,0.27407407407407397,6,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,0.2699999999999999,0.27407407407407397,6,0
ALAT_085,2025-09-07,Shift 3,22:00:00,01:14:00,Beroperasi,Coal,OPR_026,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2025,0,0.2699999999999999,0.24749999999999997,22,0
ALAT_085,2025-09-07,Shift 3,22:00:00,01:14:00,Beroperasi,Coal,OPR_026,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2025,0,0.2025,0.3694607843137254,22,0
ALAT_029,2025-09-07,Shift 2,14:00:00,17:37:00,Beroperasi,Overburden,OPR_116,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.4525,0,0.2025,0.3694607843137254,14,0
ALAT_086,2025-09-07,Shift 2,14:00:00,20:33:00,Beroperasi,Coal,OPR_037,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.3858823529411764,0,0.3858823529411764,0.3694607843137254,14,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,0.3858823529411764,0.3694607843137254,6,0
ALAT_029,2025-09-07,Shift 2,14:00:00,17:37:00,Beroperasi,Overburden,OPR_116,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.4525,0,0.2699999999999999,0.3694607843137254,14,0
ALAT_086,2025-09-07,Shift 2,14:00:00,20:33:00,Beroperasi,Coal,OPR_037,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.3858823529411764,0,0.4525,0.3694607843137255,14,0
ALAT_060,2025-09-07,Shift 3,22:00:00,04:04:00,Beroperasi,Coal,OPR_133,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.608,0,0.3858823529411764,0.4821274509803921,22,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,0.608,0.4212941176470588,6,0
ALAT_060,2025-09-07,Shift 3,22:00:00,04:04:00,Beroperasi,Coal,OPR_133,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.608,0,0.2699999999999999,0.49533333333333324,22,0
ALAT_085,2025-09-07,Shift 1,06:00:00,11:04:00,Beroperasi,Coal,OPR_064,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2822222222222222,0,0.608,0.38674074074074066,6,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,0.2699999999999999,0.6808333333333333,6,0
ALAT_085,2025-09-07,Shift 1,06:00:00,11:04:00,Beroperasi,Coal,OPR_064,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2822222222222222,0,0.2699999999999999,0.6808333333333333,6,0
ALAT_079,2025-09-07,Shift 2,14:00:00,19:24:00,Beroperasi,Coal,OPR_137,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,1.3525,1,1.3525,0.6808333333333333,14,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,1.3525,0.6808333333333333,6,0
ALAT_028,2025-09-07,Shift 1,06:00:00,12:43:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.42,0,0.2699999999999999,0.6808333333333333,6,0
ALAT_029,2025-09-07,Shift 2,14:00:00,17:37:00,Beroperasi,Overburden,OPR_116,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.4525,0,0.4525,0.3849074074074075,14,0
ALAT_085,2025-09-07,Shift 1,06:00:00,11:04:00,Beroperasi,Coal,OPR_064,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2822222222222222,0,0.4525,0.3849074074074075,6,0
ALAT_028,2025-09-07,Shift 1,06:00:00,12:43:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.42,0,0.2822222222222222,0.3849074074074075,6,0
ALAT_060,2025-09-07,Shift 3,22:00:00,04:04:00,Beroperasi,Coal,OPR_133,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.608,0,0.42,0.4367407407407408,22,0
ALAT_085,2025-09-07,Shift 3,22:00:00,01:14:00,Beroperasi,Coal,OPR_026,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2025,0,0.608,0.41016666666666673,22,0
ALAT_060,2025-09-07,Shift 3,22:00:00,04:04:00,Beroperasi,Coal,OPR_133,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.608,0,0.2025,0.47283333333333344,22,0
ALAT_060,2025-09-07,Shift 3,22:00:00,04:04:00,Beroperasi,Coal,OPR_133,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.608,0,0.608,0.47283333333333344,22,0
ALAT_029,2025-09-07,Shift 2,14:00:00,17:37:00,Beroperasi,Overburden,OPR_116,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.4525,0,0.608,0.5561666666666667,14,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,0.4525,0.44350000000000006,6,0
ALAT_086,2025-09-07,Shift 2,14:00:00,20:33:00,Beroperasi,Coal,OPR_037,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.3858823529411764,0,0.2699999999999999,0.3694607843137255,14,0
ALAT_085,2025-09-07,Shift 1,06:00:00,11:04:00,Beroperasi,Coal,OPR_064,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2822222222222222,0,0.2822222222222222,0.916952380952381,6,0
ALAT_038,2025-09-07,Shift 3,22:00:00,05:30:00,Beroperasi,Overburden,OPR_128,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,1.0714285714285714,1,1.0714285714285714,0.916952380952381,22,0
ALAT_038,2025-09-07,Shift 3,22:00:00,05:30:00,Beroperasi,Overburden,OPR_128,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,1.0714285714285714,1,1.0714285714285714,0.916952380952381,22,0
ALAT_060,2025-09-07,Shift 3,22:00:00,04:04:00,Beroperasi,Coal,OPR_133,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.608,0,1.0714285714285714,0.916952380952381,22,0
ALAT_029,2025-09-07,Shift 2,14:00:00,17:37:00,Beroperasi,Overburden,OPR_116,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.4525,0,0.608,0.7106428571428571,14,0
ALAT_085,2025-09-07,Shift 1,06:00:00,11:04:00,Beroperasi,Coal,OPR_064,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2822222222222222,0,0.4525,0.4475740740740741,6,0
ALAT_029,2025-09-07,Shift 2,14:00:00,17:37:00,Beroperasi,Overburden,OPR_116,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.4525,0,0.2822222222222222,0.3957407407407408,14,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,0.4525,0.33490740740740743,6,0
ALAT_079,2025-09-07,Shift 2,14:00:00,19:24:00,Beroperasi,Coal,OPR_137,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,1.3525,1,0.2699999999999999,0.6916666666666668,14,0
ALAT_028,2025-09-07,Shift 1,06:00:00,12:43:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.42,0,1.3525,0.6808333333333333,6,0
ALAT_028,2025-09-07,Shift 1,06:00:00,12:43:00,Beroperasi,Overburden,OPR_036,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.42,0,0.42,0.35862745098039217,6,0
ALAT_086,2025-09-07,Shift 2,14:00:00,20:33:00,Beroperasi,Coal,OPR_037,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.3858823529411764,0,0.42,0.35862745098039217,14,0
ALAT_079,2025-09-07,Shift 1,06:00:00,10:03:00,Beroperasi,Coal,OPR_040,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.2699999999999999,0,0.3858823529411764,0.35862745098039217,6,0
ALAT_060,2025-09-07,Shift 3,22:00:00,04:04:00,Beroperasi,Coal,OPR_133,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,0.608,0,0.2699999999999999,0.4212941176470588,22,0
ALAT_038,2025-09-07,Shift 3,22:00:00,05:30:00,Beroperasi,Overburden,OPR_128,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,7.3,0.57,Ringan,24.3,28.9,77.5,1.2,2.6,0,1.0714285714285714,1,0.608,0.649809523809524,22,0
