id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode,tipe_alat,model_alat,kapasitas_default_ton,departemen,umur_tahun,kondisi,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,petir_count,cycle_time_avg_jam,ritase_per_jam,ton_per_jam,label_risk_delay
SYNINFRA_0005707,ALAT_014,2025-07-20,Shift 1,06:00:00,08:10:00,Standby,2.18,Coal,0.0,0,OPR_092,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,0.8,0.46,Ringan,25.9,32.6,80.0,1.1,2.2,0,,0.0,0.0,0
SYNINFRA_0005708,ALAT_092,2025-08-04,Shift 1,06:00:00,09:10:00,Breakdown,3.18,Coal,0.0,0,OPR_011,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,0.0,0.0,Cerah,25.9,30.6,64.1,1.8,3.8,0,,0.0,0.0,0
SYNINFRA_0005709,ALAT_016,2025-10-20,Shift 2,14:00:00,19:04:00,Beroperasi,5.07,Coal,1561.2,14,OPR_018,PORT,Dump Truck,CAT 785C,126.5,Coal Hauling,2.9,Sangat Baik,3.2,0.46,Ringan,25.9,32.7,77.0,2.1,4.0,0,0.36214285714285716,2.7613412228796843,307.92899408284023,0
SYNINFRA_0005710,ALAT_083,2025-07-22,Shift 3,22:00:00,04:18:00,Beroperasi,6.31,Overburden,643.2,5,OPR_132,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.0,0.14,Cerah,24.5,29.6,72.9,2.2,2.9,0,1.262,0.7923930269413629,101.93343898573694,1
SYNINFRA_0005711,ALAT_079,2025-10-05,Shift 3,22:00:00,02:24:00,Beroperasi,4.4,Coal,1161.5,8,OPR_131,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.0,0.19,Cerah,25.4,30.2,66.8,2.6,3.9,0,0.55,1.8181818181818181,263.9772727272727,0
SYNINFRA_0005712,ALAT_029,2025-07-30,Shift 1,06:00:00,11:09:00,Beroperasi,5.16,Overburden,1427.8,14,OPR_069,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,1.4,0.46,Ringan,24.5,28.8,77.9,1.6,5.0,0,0.3685714285714286,2.7131782945736433,276.70542635658916,0
SYNINFRA_0005713,ALAT_040,2025-07-01,Shift 2,14:00:00,15:34:00,Maintenance,1.58,Coal,0.0,0,OPR_044,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.0,0.04,Cerah,25.6,31.2,73.6,1.2,3.0,0,,0.0,0.0,0
SYNINFRA_0005714,ALAT_072,2025-07-03,Shift 3,22:00:00,04:51:00,Beroperasi,6.86,Overburden,535.9,8,OPR_005,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,2.4,0.32,Ringan,25.1,31.8,81.2,2.0,3.0,0,0.8575,1.1661807580174925,78.11953352769679,1
SYNINFRA_0005715,ALAT_083,2025-08-22,Shift 2,14:00:00,17:57:00,Standby,3.95,Overburden,0.0,0,OPR_001,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.0,0.17,Cerah,25.8,32.3,74.4,0.8,1.8,0,,0.0,0.0,0
SYNINFRA_0005716,ALAT_012,2025-07-16,Shift 1,06:00:00,07:55:00,Standby,1.93,Coal,0.0,0,OPR_028,PORT,Dump Truck,Belaz 7555,108.6,Coal Hauling,7.6,Baik,0.8,0.48,Ringan,24.3,31.0,76.1,1.5,4.1,0,,0.0,0.0,0
SYNINFRA_0005717,ALAT_001,2025-09-12,Shift 1,06:00:00,10:13:00,Beroperasi,4.23,Coal,302.4,4,OPR_037,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,6.0,0.5,Ringan,23.8,29.7,80.8,1.4,3.8,0,1.0575,0.9456264775413711,71.48936170212765,1
SYNINFRA_0005718,ALAT_086,2025-09-09,Shift 3,22:00:00,05:46:00,Beroperasi,7.78,Coal,1426.0,17,OPR_086,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,1.0,0.57,Ringan,25.0,30.4,81.3,2.4,4.5,0,0.4576470588235294,2.185089974293059,183.2904884318766,0
SYNINFRA_0005719,ALAT_028,2025-08-22,Shift 1,06:00:00,08:48:00,Breakdown,2.81,Overburden,0.0,0,OPR_124,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.0,0.18,Cerah,24.7,32.2,73.2,1.7,3.5,0,,0.0,0.0,0
SYNINFRA_0005720,ALAT_086,2025-07-08,Shift 1,06:00:00,12:24:00,Beroperasi,6.4,Coal,550.8,8,OPR_033,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,0.0,0.11,Cerah,24.0,29.5,67.1,2.7,3.8,0,0.8,1.25,86.06249999999999,1
SYNINFRA_0005721,ALAT_017,2025-10-25,Shift 1,06:00:00,13:51:00,Beroperasi,7.86,Coal,1458.0,14,OPR_019,PORT,Dump Truck,Belaz 7555,129.4,Coal Hauling,1.3,Sangat Baik,4.2,0.33,Ringan,24.6,29.5,79.3,1.9,4.5,0,0.5614285714285715,1.7811704834605597,185.49618320610685,0
SYNINFRA_0005722,ALAT_085,2025-09-24,Shift 3,22:00:00,01:51:00,Beroperasi,3.86,Coal,512.2,5,OPR_033,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,5.5,0.34,Ringan,24.7,30.0,79.8,3.1,6.3,0,0.772,1.2953367875647668,132.69430051813472,1
SYNINFRA_0005723,ALAT_063,2025-07-14,Shift 2,14:00:00,17:48:00,Beroperasi,3.81,Overburden,1279.3,12,OPR_023,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.2,0.56,Ringan,24.2,30.2,80.5,1.8,3.3,0,0.3175,3.149606299212598,335.7742782152231,0
SYNINFRA_0005724,ALAT_008,2025-09-16,Shift 1,06:00:00,10:51:00,Beroperasi,4.86,Overburden,1677.0,17,OPR_135,ROAD_01,Dump Truck,Belaz 7555,103.8,Overburden Hauling,5.3,Baik,2.1,0.35,Ringan,23.0,29.7,84.8,3.0,6.0,0,0.2858823529411765,3.4979423868312756,345.0617283950617,0
SYNINFRA_0005725,ALAT_082,2025-09-18,Shift 1,06:00:00,09:00:00,Breakdown,3.0,Overburden,0.0,0,OPR_049,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.6,0.35,Ringan,25.8,31.0,77.0,1.4,4.4,0,,0.0,0.0,0
SYNINFRA_0005726,ALAT_057,2025-07-19,Shift 2,14:00:00,17:00:00,Beroperasi,3.0,Overburden,838.8,12,OPR_121,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.0,0.14,Cerah,23.7,31.1,73.0,2.3,4.4,0,0.25,4.0,279.59999999999997,0
SYNINFRA_0005727,ALAT_085,2025-10-20,Shift 3,22:00:00,02:27:00,Beroperasi,4.45,Coal,1447.3,14,OPR_009,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,3.2,0.33,Ringan,24.8,30.9,82.5,1.6,4.2,0,0.3178571428571429,3.1460674157303368,325.23595505617976,0
SYNINFRA_0005728,ALAT_082,2025-10-20,Shift 1,06:00:00,12:03:00,Beroperasi,6.06,Overburden,1785.2,18,OPR_148,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,2.8,0.39,Ringan,24.4,28.7,81.1,2.3,4.5,0,0.33666666666666667,2.9702970297029703,294.58745874587464,0
SYNINFRA_0005729,ALAT_030,2025-08-24,Shift 3,22:00:00,23:24:00,Standby,1.4,Overburden,0.0,0,OPR_057,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,0.5,0.47,Ringan,26.0,31.5,84.1,2.9,4.9,0,,0.0,0.0,0
SYNINFRA_0005730,ALAT_016,2025-07-05,Shift 3,22:00:00,03:28:00,Beroperasi,5.47,Coal,536.1,5,OPR_085,PORT,Dump Truck,CAT 785C,126.5,Coal Hauling,2.9,Sangat Baik,0.0,0.15,Cerah,25.0,30.8,73.3,2.2,4.3,0,1.0939999999999999,0.9140767824497258,98.0073126142596,1
SYNINFRA_0005731,ALAT_063,2025-07-25,Shift 3,22:00:00,02:14:00,Beroperasi,4.24,Overburden,2056.2,15,OPR_081,PIT_B,Dump Truck,Volvo A40G,129.8,Overburden Hauling,1.2,Baik,0.0,0.16,Cerah,26.3,33.4,60.6,0.6,2.7,0,0.2826666666666667,3.5377358490566038,484.9528301886792,0
SYNINFRA_0005732,ALAT_028,2025-08-16,Shift 2,14:00:00,19:18:00,Beroperasi,5.3,Overburden,1488.7,14,OPR_076,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,0.9,0.48,Ringan,23.4,28.4,77.1,2.8,5.7,0,0.37857142857142856,2.6415094339622645,280.8867924528302,0
SYNINFRA_0005733,ALAT_079,2025-08-25,Shift 2,14:00:00,18:35:00,Beroperasi,4.59,Coal,1555.7,12,OPR_066,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,0.0,0.06,Cerah,25.4,31.0,65.1,2.8,3.4,0,0.3825,2.6143790849673203,338.9324618736384,0
SYNINFRA_0005734,ALAT_085,2025-08-08,Shift 1,06:00:00,10:56:00,Beroperasi,4.94,Coal,1328.8,16,OPR_125,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,1.3,0.32,Ringan,24.4,31.4,79.7,1.3,4.1,0,0.30875,3.2388663967611335,268.9878542510121,0
SYNINFRA_0005735,ALAT_030,2025-10-02,Shift 1,06:00:00,11:46:00,Beroperasi,5.77,Overburden,2080.3,18,OPR_053,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,0.8,0.52,Ringan,23.4,30.3,79.8,1.4,3.7,0,0.32055555555555554,3.1195840554592724,360.53726169844026,0
SYNINFRA_0005736,ALAT_005,2025-08-06,Shift 2,14:00:00,19:10:00,Beroperasi,5.17,Coal,736.8,9,OPR_086,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,8.9,0.54,Ringan,26.0,32.0,79.0,2.2,5.3,0,0.5744444444444444,1.7408123791102514,142.5145067698259,0
SYNINFRA_0005737,ALAT_086,2025-09-17,Shift 2,14:00:00,21:09:00,Beroperasi,7.15,Coal,386.2,6,OPR_085,ROAD_01,Dump Truck,Belaz 7555,76.6,Coal Hauling,0.7,Sangat Baik,4.9,0.52,Ringan,23.1,29.7,83.4,1.9,4.8,0,1.1916666666666667,0.8391608391608392,54.013986013986006,1
SYNINFRA_0005738,ALAT_079,2025-10-22,Shift 3,22:00:00,05:53:00,Beroperasi,7.89,Coal,1211.6,10,OPR_143,ROAD_01,Dump Truck,Volvo A40G,141.4,Coal Hauling,9.3,Rusak Ringan,10.7,0.82,Sedang,24.8,30.9,86.4,4.1,8.3,5,0.7889999999999999,1.267427122940431,153.5614702154626,1
SYNINFRA_0005739,ALAT_002,2025-07-21,Shift 2,14:00:00,17:21:00,Beroperasi,3.36,Overburden,818.0,12,OPR_132,PIT_B,Dump Truck,Belaz 7555,80.0,Overburden Hauling,4.7,Baik,0.0,0.15,Cerah,26.8,33.9,72.0,2.3,4.7,0,0.27999999999999997,3.5714285714285716,243.45238095238096,0
SYNINFRA_0005740,ALAT_040,2025-10-22,Shift 2,14:00:00,16:12:00,Standby,2.21,Coal,0.0,0,OPR_023,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,10.7,0.82,Sedang,24.8,30.9,86.4,4.1,8.3,5,,0.0,0.0,0
SYNINFRA_0005741,ALAT_001,2025-09-04,Shift 3,22:00:00,03:38:00,Beroperasi,5.64,Coal,803.4,9,OPR_038,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.0,0.1,Cerah,26.8,33.8,74.2,2.4,4.6,0,0.6266666666666666,1.595744680851064,142.4468085106383,0
SYNINFRA_0005742,ALAT_005,2025-09-11,Shift 2,14:00:00,20:54:00,Beroperasi,6.9,Coal,1363.1,18,OPR_116,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,13.0,0.63,Sedang,25.9,30.4,92.6,2.2,4.3,4,0.38333333333333336,2.608695652173913,197.55072463768113,0
SYNINFRA_0005743,ALAT_001,2025-10-06,Shift 2,14:00:00,17:49:00,Beroperasi,3.83,Coal,349.0,5,OPR_092,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,1.6,0.33,Ringan,23.4,29.6,75.8,1.6,4.0,0,0.766,1.3054830287206267,91.12271540469973,1
SYNINFRA_0005744,ALAT_030,2025-10-25,Shift 3,22:00:00,01:22:00,Beroperasi,3.38,Overburden,1998.9,18,OPR_032,ROAD_01,Dump Truck,Komatsu HD785,108.0,Overburden Hauling,8.0,Rusak Ringan,4.3,0.33,Ringan,23.5,29.0,83.1,1.3,4.2,0,0.18777777777777777,5.325443786982249,591.3905325443787,0
SYNINFRA_0005745,ALAT_005,2025-08-10,Shift 2,14:00:00,14:57:00,Breakdown,0.96,Coal,0.0,0,OPR_093,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,6.4,0.53,Ringan,23.2,28.2,78.2,3.0,5.3,0,,0.0,0.0,0
SYNINFRA_0005746,ALAT_022,2025-07-21,Shift 1,06:00:00,13:06:00,Beroperasi,7.11,Coal,673.5,5,OPR_115,ROAD_01,Dump Truck,Komatsu HD785,138.6,Coal Hauling,8.6,Rusak Ringan,0.0,0.1,Cerah,24.8,29.4,65.5,2.8,5.1,0,1.4220000000000002,0.7032348804500703,94.72573839662446,1
SYNINFRA_0005747,ALAT_012,2025-07-17,Shift 1,06:00:00,09:54:00,Beroperasi,3.9,Coal,700.7,6,OPR_092,PORT,Dump Truck,Belaz 7555,108.6,Coal Hauling,7.6,Baik,10.6,0.75,Sedang,24.9,29.2,92.0,3.0,4.9,5,0.65,1.5384615384615385,179.66666666666669,0
SYNINFRA_0005748,ALAT_001,2025-08-11,Shift 3,22:00:00,23:43:00,Maintenance,1.73,Coal,0.0,0,OPR_085,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,1.4,0.43,Ringan,24.2,30.5,77.4,3.4,6.0,0,,0.0,0.0,0
SYNINFRA_0005749,ALAT_046,2025-10-17,Shift 2,14:00:00,19:33:00,Beroperasi,5.55,Overburden,605.2,7,OPR_004,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,5.2,0.5,Ringan,23.5,28.6,84.7,3.2,6.7,0,0.7928571428571428,1.2612612612612613,109.04504504504506,1
SYNINFRA_0005750,ALAT_038,2025-10-29,Shift 3,22:00:00,02:51:00,Beroperasi,4.86,Overburden,532.5,4,OPR_095,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,10.1,0.65,Sedang,23.2,27.2,85.2,2.7,5.3,0,1.215,0.8230452674897119,109.5679012345679,1
SYNINFRA_0005751,ALAT_014,2025-09-23,Shift 1,06:00:00,13:48:00,Beroperasi,7.8,Coal,318.2,4,OPR_150,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,1.1,0.31,Ringan,23.8,29.6,80.5,3.4,5.8,0,1.95,0.5128205128205129,40.794871794871796,1
SYNINFRA_0005752,ALAT_082,2025-08-18,Shift 3,22:00:00,02:40:00,Beroperasi,4.67,Overburden,473.9,4,OPR_061,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,0.0,0.14,Cerah,25.9,30.8,67.9,2.7,4.5,0,1.1675,0.8565310492505354,101.47751605995717,1
SYNINFRA_0005753,ALAT_047,2025-10-11,Shift 1,06:00:00,13:55:00,Beroperasi,7.93,Overburden,985.3,9,OPR_039,PIT_A,Dump Truck,CAT 785C,110.5,Overburden Hauling,7.9,Baik,0.0,0.14,Cerah,25.7,31.6,62.0,0.8,2.4,0,0.8811111111111111,1.1349306431273645,124.24968474148802,1
SYNINFRA_0005754,ALAT_008,2025-08-24,Shift 1,06:00:00,11:22:00,Beroperasi,5.38,Overburden,713.9,8,OPR_088,ROAD_01,Dump Truck,Belaz 7555,103.8,Overburden Hauling,5.3,Baik,0.5,0.47,Ringan,26.0,31.5,84.1,2.9,4.9,0,0.6725,1.4869888475836432,132.69516728624535,0
SYNINFRA_0005755,ALAT_017,2025-07-12,Shift 2,14:00:00,17:00:00,Beroperasi,3.01,Coal,2344.2,17,OPR_053,PORT,Dump Truck,Belaz 7555,129.4,Coal Hauling,1.3,Sangat Baik,0.2,0.45,Ringan,24.7,30.7,79.5,2.1,3.6,0,0.17705882352941174,5.647840531561462,778.8039867109635,0
SYNINFRA_0005756,ALAT_057,2025-08-27,Shift 1,06:00:00,10:30:00,Beroperasi,4.5,Overburden,760.2,10,OPR_088,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.0,0.12,Cerah,25.3,31.7,66.4,2.5,4.1,0,0.45,2.2222222222222223,168.93333333333334,0
SYNINFRA_0005757,ALAT_082,2025-08-26,Shift 2,14:00:00,17:57:00,Beroperasi,3.95,Overburden,795.7,7,OPR_095,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,3.0,0.4,Ringan,24.1,31.6,76.2,2.4,5.3,0,0.5642857142857143,1.7721518987341771,201.44303797468353,0
SYNINFRA_0005758,ALAT_014,2025-09-23,Shift 2,14:00:00,20:19:00,Beroperasi,6.33,Coal,1049.5,12,OPR_012,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,1.1,0.31,Ringan,23.8,29.6,80.5,3.4,5.8,0,0.5275,1.8957345971563981,165.79778830963664,0
SYNINFRA_0005759,ALAT_040,2025-07-18,Shift 3,22:00:00,23:58:00,Maintenance,1.98,Coal,0.0,0,OPR_047,ROAD_01,Dump Truck,Volvo A40G,100.9,Coal Hauling,2.0,Sangat Baik,0.0,0.15,Cerah,26.9,34.3,60.5,2.2,3.4,0,,0.0,0.0,0
SYNINFRA_0005760,ALAT_083,2025-07-13,Shift 1,06:00:00,13:07:00,Beroperasi,7.12,Overburden,910.4,8,OPR_028,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,3.7,0.45,Ringan,23.7,28.9,78.3,2.5,5.0,0,0.89,1.1235955056179776,127.86516853932584,1
SYNINFRA_0005761,ALAT_083,2025-07-22,Shift 3,22:00:00,04:18:00,Beroperasi,6.31,Overburden,643.2,5,OPR_132,PIT_B,Dump Truck,Komatsu HD785,120.5,Overburden Hauling,2.3,Sangat Baik,0.0,0.14,Cerah,24.5,29.6,72.9,2.2,2.9,0,1.262,0.7923930269413629,101.93343898573694,1
SYNINFRA_0005762,ALAT_022,2025-07-08,Shift 1,06:00:00,06:55:00,Standby,0.92,Coal,0.0,0,OPR_061,ROAD_01,Dump Truck,Komatsu HD785,138.6,Coal Hauling,8.6,Rusak Ringan,0.0,0.11,Cerah,24.0,29.5,67.1,2.7,3.8,0,,0.0,0.0,0
SYNINFRA_0005763,ALAT_046,2025-08-22,Shift 3,22:00:00,04:28:00,Beroperasi,6.47,Overburden,1201.1,14,OPR_027,PIT_B,Dump Truck,Belaz 7555,94.5,Overburden Hauling,2.6,Baik,0.0,0.17,Cerah,25.8,32.3,74.4,0.8,1.8,0,0.46214285714285713,2.163833075734158,185.64142194744977,0
SYNINFRA_0005764,ALAT_014,2025-07-11,Shift 2,14:00:00,17:53:00,Maintenance,3.89,Coal,0.0,0,OPR_042,PORT,Dump Truck,Belaz 7555,98.2,Coal Hauling,1.4,Sangat Baik,2.1,0.42,Ringan,25.4,32.0,78.9,1.9,3.8,0,,0.0,0.0,0
SYNINFRA_0005765,ALAT_085,2025-08-16,Shift 1,06:00:00,11:37:00,Beroperasi,5.63,Coal,1413.1,14,OPR_142,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,0.9,0.48,Ringan,23.4,28.4,77.1,2.8,5.7,0,0.40214285714285714,2.4866785079928952,250.99467140319715,0
SYNINFRA_0005766,ALAT_029,2025-07-25,Shift 2,14:00:00,20:45:00,Beroperasi,6.76,Overburden,401.1,5,OPR_036,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.0,Cerah,25.8,32.7,62.9,1.1,2.7,0,1.3519999999999999,0.7396449704142012,59.334319526627226,1
SYNINFRA_0005767,ALAT_060,2025-08-02,Shift 3,22:00:00,03:13:00,Beroperasi,5.22,Coal,1991.5,18,OPR_036,ROAD_01,Dump Truck,CAT 785C,111.0,Coal Hauling,1.3,Baik,0.0,0.13,Cerah,25.9,30.9,72.5,0.5,2.3,0,0.29,3.4482758620689657,381.51340996168585,0
SYNINFRA_0005768,ALAT_072,2025-07-06,Shift 1,06:00:00,09:56:00,Maintenance,3.94,Overburden,0.0,0,OPR_118,PIT_B,Dump Truck,CAT 785C,71.7,Overburden Hauling,3.5,Baik,7.7,0.42,Ringan,23.6,30.8,79.2,2.3,3.4,0,,0.0,0.0,0
SYNINFRA_0005769,ALAT_028,2025-10-29,Shift 3,22:00:00,03:36:00,Beroperasi,5.61,Overburden,1410.8,17,OPR_111,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,10.1,0.65,Sedang,23.2,27.2,85.2,2.7,5.3,0,0.33,3.0303030303030303,251.4795008912656,0
SYNINFRA_0005770,ALAT_085,2025-07-13,Shift 3,22:00:00,00:24:00,Breakdown,2.4,Coal,0.0,0,OPR_131,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,4.2,0.39,Ringan,23.5,28.5,82.9,2.7,4.2,0,,0.0,0.0,0
SYNINFRA_0005771,ALAT_001,2025-09-20,Shift 2,14:00:00,18:53:00,Beroperasi,4.89,Coal,905.5,13,OPR_042,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.0,0.01,Cerah,26.6,31.1,73.5,1.8,3.9,0,0.3761538461538461,2.658486707566462,185.17382413087935,0
SYNINFRA_0005772,ALAT_001,2025-08-05,Shift 3,22:00:00,05:44:00,Beroperasi,7.74,Coal,951.3,13,OPR_143,PORT,Dump Truck,Komatsu HD785,85.3,Coal Hauling,0.0,Baik,0.9,0.48,Ringan,23.2,29.1,82.4,3.5,5.7,0,0.5953846153846154,1.6795865633074936,122.90697674418604,0
SYNINFRA_0005773,ALAT_057,2025-09-18,Shift 2,14:00:00,21:25:00,Beroperasi,7.42,Overburden,377.1,5,OPR_109,ROAD_01,Dump Truck,Belaz 7555,86.9,Overburden Hauling,9.8,Rusak Ringan,0.6,0.4,Ringan,23.5,30.5,83.3,2.9,6.4,0,1.484,0.6738544474393531,50.82210242587601,1
SYNINFRA_0005774,ALAT_005,2025-08-17,Shift 3,22:00:00,01:53:00,Beroperasi,3.89,Coal,905.7,12,OPR_074,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,0.6,0.58,Ringan,24.2,30.6,84.3,1.5,3.7,0,0.32416666666666666,3.0848329048843186,232.82776349614397,0
SYNINFRA_0005775,ALAT_092,2025-08-09,Shift 1,06:00:00,09:36:00,Standby,3.6,Coal,0.0,0,OPR_103,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,0.4,0.42,Ringan,23.3,28.1,82.2,1.7,4.4,0,,0.0,0.0,0
SYNINFRA_0005776,ALAT_028,2025-08-03,Shift 3,22:00:00,23:46:00,Standby,1.78,Overburden,0.0,0,OPR_027,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,11.4,0.71,Sedang,23.7,28.6,87.4,1.8,4.8,2,,0.0,0.0,0
SYNINFRA_0005777,ALAT_038,2025-08-20,Shift 1,06:00:00,09:02:00,Beroperasi,3.04,Overburden,1550.7,11,OPR_129,ROAD_01,Dump Truck,Komatsu HD785,147.2,Overburden Hauling,0.1,Sangat Baik,10.0,0.8,Sedang,25.1,31.2,88.3,2.8,5.0,0,0.27636363636363637,3.6184210526315788,510.0986842105263,0
SYNINFRA_0005778,ALAT_082,2025-08-01,Shift 3,22:00:00,05:13:00,Beroperasi,7.23,Overburden,1532.2,14,OPR_114,PIT_B,Dump Truck,CAT 785C,107.8,Overburden Hauling,8.0,Rusak Ringan,6.7,0.56,Ringan,23.6,27.8,80.2,3.0,6.0,0,0.5164285714285715,1.9363762102351312,211.9225449515906,0
SYNINFRA_0005779,ALAT_085,2025-07-10,Shift 3,22:00:00,05:19:00,Beroperasi,7.32,Coal,1655.2,16,OPR_009,ROAD_01,Dump Truck,Komatsu HD785,95.8,Coal Hauling,1.5,Sangat Baik,0.2,0.49,Ringan,25.3,31.4,77.0,2.9,5.3,0,0.4575,2.1857923497267757,226.12021857923497,0
SYNINFRA_0005780,ALAT_005,2025-08-06,Shift 2,14:00:00,19:10:00,Beroperasi,5.17,Coal,736.8,9,OPR_086,ROAD_01,Dump Truck,CAT 785C,87.3,Coal Hauling,0.1,Sangat Baik,8.9,0.54,Ringan,26.0,32.0,79.0,2.2,5.3,0,0.5744444444444444,1.7408123791102514,142.5145067698259,0
SYNINFRA_0005781,ALAT_028,2025-09-02,Shift 1,06:00:00,13:43:00,Beroperasi,7.73,Overburden,481.4,6,OPR_076,ROAD_01,Dump Truck,Komatsu HD785,97.7,Overburden Hauling,3.6,Sangat Baik,7.6,0.43,Ringan,23.4,29.0,81.9,3.4,4.4,0,1.2883333333333333,0.7761966364812418,62.27684346701164,1
SYNINFRA_0005782,ALAT_092,2025-07-09,Shift 3,22:00:00,05:30:00,Beroperasi,7.5,Coal,1400.2,16,OPR_105,PORT,Dump Truck,CAT 785C,97.7,Coal Hauling,2.9,Sangat Baik,40.1,0.86,Lebat,23.2,28.3,92.9,4.8,10.2,13,0.46875,2.1333333333333333,186.69333333333333,0
SYNINFRA_0005783,ALAT_016,2025-10-30,Shift 3,22:00:00,04:33:00,Beroperasi,6.56,Coal,1061.5,8,OPR_137,PORT,Dump Truck,CAT 785C,126.5,Coal Hauling,2.9,Sangat Baik,13.9,0.71,Sedang,25.1,31.2,88.5,3.0,6.6,0,0.82,1.2195121951219512,161.8140243902439,1
SYNINFRA_0005784,ALAT_022,2025-10-09,Shift 2,14:00:00,15:15:00,Breakdown,1.26,Coal,0.0,0,OPR_014,ROAD_01,Dump Truck,Komatsu HD785,138.6,Coal Hauling,8.6,Rusak Ringan,51.7,0.97,Lebat,24.5,29.5,92.7,2.5,6.9,15,,0.0,0.0,0
SYNINFRA_0005785,ALAT_029,2025-08-04,Shift 3,22:00:00,05:55:00,Beroperasi,7.93,Overburden,1275.7,15,OPR_073,ROAD_01,Dump Truck,CAT 785C,94.5,Overburden Hauling,9.4,Perlu Servis,0.0,0.14,Cerah,26.2,32.6,66.5,0.9,2.2,0,0.5286666666666666,1.8915510718789408,160.87011349306434,0
