id_pemuatan,id_kapal,id_stockpile_asal,waktu_sandar_aktual,waktu_mulai_muat,waktu_selesai_muat,waktu_berangkat,total_muatan_final,alasan_delay,nama_kapal,tipe_kapal,eta_jadwal,tujuan_pelabuhan,nama_customer,rencana_muatan,tanggal_operasi,id_cuaca,tanggal_pelabuhan,lokasi_kode,latitude,longitude,zona_waktu,hujan_mm,prob_hujan,intensitas_hujan,suhu_min_c,suhu_max_c,kelembaban_rh_avg,angin_kecepatan_avg_ms,angin_gust_max_ms,angin_arah_derajat,tekanan_hpa_avg,visibilitas_km_avg,wet_bulb_c,petir_count,id_snapshot,tanggal_snapshot,total_kuantitas_ton,calorific_value,total_moisture,delay_vs_eta_jam,label_telat,label_delay_weather
SYNLOAD_0009524,KPL_005,STK_B,2025-08-24 09:45:00,2025-08-24 09:55:00,2025-08-25 04:07:00,2025-08-25 04:41:00,24897,,MV Barito Ocean,Handysize,2025-10-30 02:00:00,"Vung Ang Port, Vietnam",Siam Cement Group,6666.0,2025-08-24,CWC_20250824_PORT,2025-08-24,PORT,-1.93,116.95,Asia/Makassar,0.6,0.54,Ringan,25.8,32.9,78.2,2.9,6.3,254,1009.5,7.1,26.2,0,,,,,,-1581.3166666666666,0,0
SYNLOAD_0009525,KPL_007,STK_B,2025-07-19 06:45:00,2025-07-19 06:55:00,2025-07-19 16:31:00,2025-07-19 17:07:00,16265,,MV Tanjung Spirit,Panamax,2025-07-02 15:31:00,"Mundra Port, India",PT IndoPower Energi,20000.0,2025-07-19,CWC_20250719_PORT,2025-07-19,PORT,-1.93,116.95,Asia/Makassar,0.0,0.04,Cerah,24.7,31.1,62.6,1.6,2.1,7,1011.9,8.5,22.5,0,,,,,,409.6,1,0
SYNLOAD_0009526,KPL_005,STK_C,2025-10-05 10:45:00,2025-10-05 10:55:00,2025-10-05 20:56:00,2025-10-05 21:41:00,13471,,MV Barito Ocean,Handysize,2025-08-13 21:49:00,"Vung Ang Port, Vietnam",PT IndoPower Energi,6666.0,2025-10-05,CWC_20251005_PORT,2025-10-05,PORT,-1.93,116.95,Asia/Makassar,0.0,0.04,Cerah,24.6,31.6,68.8,2.2,3.2,52,1012.9,9.7,23.6,0,,,,,,1271.8666666666666,1,0
SYNLOAD_0009527,KPL_002,STK_C,2025-07-04 09:15:00,2025-07-04 09:25:00,2025-07-05 03:51:00,2025-07-05 04:37:00,28161,,MV Mahakam Queen,Handysize,2025-07-23 17:07:00,"PLTU Suralaya, Indonesia",Malaysia Utility Bhd.,6958.0,2025-07-04,CWC_20250704_PORT,2025-07-04,PORT,-1.93,116.95,Asia/Makassar,15.2,0.66,Sedang,23.3,29.8,87.0,2.7,4.2,268,1007.4,6.3,24.8,0,,,,,,-444.5,0,0
SYNLOAD_0009528,KPL_004,STK_B,2025-08-21 09:30:00,2025-08-21 09:40:00,2025-08-21 19:59:00,2025-08-21 20:33:00,18746,,MV Samarinda Glory,Panamax,2025-10-13 01:44:00,"Tanjung Bin, Malaysia",PT Nusantara Power,20000.0,2025-08-21,CWC_20250821_PORT,2025-08-21,PORT,-1.93,116.95,Asia/Makassar,11.3,0.83,Sedang,23.6,30.3,85.1,4.5,8.8,266,1008.4,6.9,24.9,0,,,,,,-1253.1833333333334,0,0
SYNLOAD_0009529,KPL_002,STK_B,2025-09-29 05:00:00,2025-09-29 05:10:00,2025-09-29 12:18:00,2025-09-29 13:38:00,11260,,MV Mahakam Queen,Handysize,2025-07-31 00:02:00,"PLTU Jawa 7, Indonesia",PT Nusantara Power,6666.0,2025-09-29,CWC_20250929_PORT,2025-09-29,PORT,-1.93,116.95,Asia/Makassar,1.9,0.53,Ringan,23.5,28.7,78.2,2.1,4.4,248,1011.2,8.5,23.1,0,,,,,,1453.6,1,0
SYNLOAD_0009530,KPL_002,STK_C,2025-07-04 09:15:00,2025-07-04 09:25:00,2025-07-05 03:51:00,2025-07-05 04:37:00,28161,,MV Mahakam Queen,Handysize,2025-07-23 17:07:00,"PLTU Suralaya, Indonesia",Malaysia Utility Bhd.,6958.0,2025-07-04,CWC_20250704_PORT,2025-07-04,PORT,-1.93,116.95,Asia/Makassar,15.2,0.66,Sedang,23.3,29.8,87.0,2.7,4.2,268,1007.4,6.3,24.8,0,,,,,,-444.5,0,0
SYNLOAD_0009531,KPL_007,STK_B,2025-07-19 06:45:00,2025-07-19 06:55:00,2025-07-19 16:31:00,2025-07-19 17:07:00,16265,,MV Tanjung Spirit,Supramax,2025-09-01 02:29:00,"Johor Port, Malaysia",Malaysia Utility Bhd.,13333.0,2025-07-19,CWC_20250719_PORT,2025-07-19,PORT,-1.93,116.95,Asia/Makassar,0.0,0.04,Cerah,24.7,31.1,62.6,1.6,2.1,7,1011.9,8.5,22.5,0,,,,,,-1041.3666666666666,0,0
SYNLOAD_0009532,KPL_004,STK_C,2025-07-10 05:15:00,2025-07-10 06:25:00,2025-07-10 16:16:00,2025-07-10 17:22:00,13026,Antrian dermaga,MV Samarinda Glory,Supramax,2025-10-19 18:57:00,"Johor Port, Malaysia",Global Steel Ltd.,13333.0,2025-07-10,CWC_20250710_PORT,2025-07-10,PORT,-1.93,116.95,Asia/Makassar,0.2,0.49,Ringan,23.3,27.6,84.6,2.2,4.9,201,1009.0,8.4,23.4,0,,,,,,-2425.5833333333335,0,0
SYNLOAD_0009533,KPL_010,STK_C,2025-07-28 05:00:00,2025-07-28 05:10:00,2025-07-28 15:08:00,2025-07-28 15:33:00,14479,,MV Celebes Trader,Supramax,2025-07-02 01:44:00,"Johor Port, Malaysia",Siam Cement Group,13333.0,2025-07-28,CWC_20250728_PORT,2025-07-28,PORT,-1.93,116.95,Asia/Makassar,0.2,0.51,Ringan,23.0,27.7,82.0,1.2,2.5,105,1011.2,8.9,22.9,0,,,,,,637.8166666666667,1,0
SYNLOAD_0009534,KPL_003,STK_C,2025-08-18 13:00:00,2025-08-18 14:07:00,2025-08-19 02:13:00,2025-08-19 02:39:00,15240,Antrian dermaga,MV Kalimantan Pride,Panamax,2025-09-17 04:18:00,"PLTU Suralaya, Indonesia",India Energy Traders,20000.0,2025-08-18,CWC_20250818_PORT,2025-08-18,PORT,-1.93,116.95,Asia/Makassar,0.0,0.19,Cerah,25.6,31.6,67.1,0.5,2.8,24,1014.1,9.3,23.8,0,,,,,,-697.65,0,0
SYNLOAD_0009535,KPL_012,STK_A,2025-09-14 08:45:00,2025-09-14 08:55:00,2025-09-15 01:27:00,2025-09-15 02:36:00,28955,,MV Java Venture,Supramax,2025-08-27 01:14:00,"Johor Port, Malaysia",India Energy Traders,13333.0,2025-09-14,CWC_20250914_PORT,2025-09-14,PORT,-1.93,116.95,Asia/Makassar,14.6,0.74,Sedang,25.7,32.5,88.2,2.5,6.7,57,1006.2,6.4,27.5,0,,,,,,457.3666666666667,1,0
SYNLOAD_0009536,KPL_010,STK_C,2025-07-28 05:00:00,2025-07-28 05:10:00,2025-07-28 15:08:00,2025-07-28 15:33:00,14479,,MV Celebes Trader,Panamax,2025-08-14 21:57:00,"Tanjung Bin, Malaysia",India Energy Traders,20000.0,2025-07-28,CWC_20250728_PORT,2025-07-28,PORT,-1.93,116.95,Asia/Makassar,0.2,0.51,Ringan,23.0,27.7,82.0,1.2,2.5,105,1011.2,8.9,22.9,0,,,,,,-414.4,0,0
SYNLOAD_0009537,KPL_010,STK_C,2025-07-28 05:00:00,2025-07-28 05:10:00,2025-07-28 15:08:00,2025-07-28 15:33:00,14479,,MV Celebes Trader,Handysize,2025-07-20 03:51:00,"PLTU Jawa 7, Indonesia",India Energy Traders,6666.0,2025-07-28,CWC_20250728_PORT,2025-07-28,PORT,-1.93,116.95,Asia/Makassar,0.2,0.51,Ringan,23.0,27.7,82.0,1.2,2.5,105,1011.2,8.9,22.9,0,,,,,,203.7,1,0
SYNLOAD_0009538,KPL_004,STK_C,2025-07-10 05:15:00,2025-07-10 06:25:00,2025-07-10 16:16:00,2025-07-10 17:22:00,13026,Antrian dermaga,MV Samarinda Glory,Panamax,2025-10-13 01:44:00,"Tanjung Bin, Malaysia",PT Nusantara Power,20000.0,2025-07-10,CWC_20250710_PORT,2025-07-10,PORT,-1.93,116.95,Asia/Makassar,0.2,0.49,Ringan,23.3,27.6,84.6,2.2,4.9,201,1009.0,8.4,23.4,0,,,,,,-2264.366666666667,0,0
SYNLOAD_0009539,KPL_007,STK_B,2025-07-19 06:45:00,2025-07-19 06:55:00,2025-07-19 16:31:00,2025-07-19 17:07:00,16265,,MV Tanjung Spirit,Handysize,2025-10-17 01:30:00,"Tanjung Bin, Malaysia",Malaysia Utility Bhd.,6666.0,2025-07-19,CWC_20250719_PORT,2025-07-19,PORT,-1.93,116.95,Asia/Makassar,0.0,0.04,Cerah,24.7,31.1,62.6,1.6,2.1,7,1011.9,8.5,22.5,0,,,,,,-2144.383333333333,0,0
SYNLOAD_0009540,KPL_010,STK_C,2025-07-28 05:00:00,2025-07-28 05:10:00,2025-07-28 15:08:00,2025-07-28 15:33:00,14479,,MV Celebes Trader,Panamax,2025-08-14 21:57:00,"Tanjung Bin, Malaysia",India Energy Traders,20000.0,2025-07-28,CWC_20250728_PORT,2025-07-28,PORT,-1.93,116.95,Asia/Makassar,0.2,0.51,Ringan,23.0,27.7,82.0,1.2,2.5,105,1011.2,8.9,22.9,0,,,,,,-414.4,0,0
SYNLOAD_0009541,KPL_002,STK_C,2025-07-04 09:15:00,2025-07-04 09:25:00,2025-07-05 03:51:00,2025-07-05 04:37:00,28161,,MV Mahakam Queen,Supramax,2025-10-05 23:25:00,"Mundra Port, India",Vietnam Power Co.,13333.0,2025-07-04,CWC_20250704_PORT,2025-07-04,PORT,-1.93,116.95,Asia/Makassar,15.2,0.66,Sedang,23.3,29.8,87.0,2.7,4.2,268,1007.4,6.3,24.8,0,,,,,,-2226.8,0,0
SYNLOAD_0009542,KPL_001,STK_B,2025-09-26 10:30:00,2025-09-26 10:40:00,2025-09-26 18:53:00,2025-09-26 19:59:00,14459,,MV Borneo Star,Supramax,2025-09-18 19:32:00,"PLTU Jawa 7, Indonesia",PT Nusantara Power,13333.0,2025-09-26,CWC_20250926_PORT,2025-09-26,PORT,-1.93,116.95,Asia/Makassar,0.2,0.5,Ringan,23.1,28.9,75.6,2.9,5.9,290,1008.6,7.4,22.7,0,,,,,,192.45,1,0
SYNLOAD_0009543,KPL_003,STK_B,2025-07-07 09:15:00,2025-07-07 09:25:00,2025-07-08 07:12:00,2025-07-08 08:24:00,25950,,MV Kalimantan Pride,Ultramax,2025-07-19 02:29:00,"Johor Port, Malaysia",Malaysia Utility Bhd.,18333.0,2025-07-07,CWC_20250707_PORT,2025-07-07,PORT,-1.93,116.95,Asia/Makassar,0.0,0.04,Cerah,26.5,31.6,62.5,0.6,2.6,222,1014.8,8.5,23.5,0,,,,,,-258.0833333333333,0,0
SYNLOAD_0009544,KPL_004,STK_A,2025-10-02 05:15:00,2025-10-02 06:10:00,2025-10-02 16:29:00,2025-10-02 17:15:00,18543,Dokumen kapal,MV Samarinda Glory,Supramax,2025-08-20 22:48:00,"Tanjung Bin, Malaysia",PT Nusantara Power,13333.0,2025-10-02,CWC_20251002_PORT,2025-10-02,PORT,-1.93,116.95,Asia/Makassar,0.9,0.42,Ringan,24.7,29.8,76.9,3.1,5.0,114,1009.8,7.4,24.0,0,,,,,,1026.45,1,0
SYNLOAD_0009545,KPL_005,STK_A,2025-07-13 08:15:00,2025-07-13 09:19:00,2025-07-13 23:23:00,2025-07-13 23:56:00,18898,Antrian dermaga,MV Barito Ocean,Handysize,2025-08-13 21:49:00,"Vung Ang Port, Vietnam",PT IndoPower Energi,6666.0,2025-07-13,CWC_20250713_PORT,2025-07-13,PORT,-1.93,116.95,Asia/Makassar,4.0,0.54,Ringan,24.0,28.7,75.7,1.7,4.7,215,1009.9,7.5,23.0,0,,,,,,-741.8833333333333,0,0
SYNLOAD_0009546,KPL_011,STK_C,2025-07-31 06:15:00,2025-07-31 06:25:00,2025-07-31 22:44:00,2025-07-31 23:39:00,27356,,MV Makassar Breeze,Panamax,2025-10-01 22:22:00,"Sriracha Port, Thailand",Malaysia Utility Bhd.,20000.0,2025-07-31,CWC_20250731_PORT,2025-07-31,PORT,-1.93,116.95,Asia/Makassar,1.7,0.51,Ringan,24.8,31.1,82.2,3.0,4.1,91,1011.9,8.4,25.5,0,,,,,,-1486.7166666666667,0,0
SYNLOAD_0009547,KPL_010,STK_C,2025-09-08 11:15:00,2025-09-08 11:25:00,2025-09-09 03:16:00,2025-09-09 03:44:00,22798,,MV Celebes Trader,Supramax,2025-09-04 00:14:00,"Johor Port, Malaysia",Vietnam Power Co.,13333.0,2025-09-08,CWC_20250908_PORT,2025-09-08,PORT,-1.93,116.95,Asia/Makassar,0.0,0.15,Cerah,26.0,32.4,63.6,2.9,5.2,321,1010.7,8.9,23.9,0,,,,,,123.5,1,0
SYNLOAD_0009548,KPL_003,STK_A,2025-09-29 15:30:00,2025-09-29 15:40:00,2025-09-29 23:11:00,2025-09-29 23:31:00,11377,,MV Kalimantan Pride,Ultramax,2025-07-19 02:29:00,"Johor Port, Malaysia",Malaysia Utility Bhd.,18333.0,2025-09-29,CWC_20250929_PORT,2025-09-29,PORT,-1.93,116.95,Asia/Makassar,1.9,0.53,Ringan,23.5,28.7,78.2,2.1,4.4,248,1011.2,8.5,23.1,0,,,,,,1749.0333333333333,1,0
SYNLOAD_0009549,KPL_001,STK_B,2025-09-26 10:30:00,2025-09-26 10:40:00,2025-09-26 18:53:00,2025-09-26 19:59:00,14459,,MV Borneo Star,Ultramax,2025-09-22 22:27:00,"PLTU Suralaya, Indonesia",PT IndoPower Energi,18333.0,2025-09-26,CWC_20250926_PORT,2025-09-26,PORT,-1.93,116.95,Asia/Makassar,0.2,0.5,Ringan,23.1,28.9,75.6,2.9,5.9,290,1008.6,7.4,22.7,0,,,,,,93.53333333333333,1,0
SYNLOAD_0009550,KPL_008,STK_B,2025-09-02 06:00:00,2025-09-02 06:10:00,2025-09-02 22:59:00,2025-09-02 23:46:00,20670,,MV Derawan Pearl,Supramax,2025-09-30 18:41:00,"Mundra Port, India",PT IndoPower Energi,13333.0,2025-09-02,CWC_20250902_PORT,2025-09-02,PORT,-1.93,116.95,Asia/Makassar,7.2,0.52,Ringan,23.9,28.9,83.8,2.9,5.8,66,1010.8,7.7,24.2,0,,,,,,-666.9166666666666,0,0
SYNLOAD_0009551,KPL_004,STK_C,2025-07-10 05:15:00,2025-07-10 06:25:00,2025-07-10 16:16:00,2025-07-10 17:22:00,13026,Antrian dermaga,MV Samarinda Glory,Handysize,2025-10-08 00:08:00,"Vung Ang Port, Vietnam",PT IndoPower Energi,8037.0,2025-07-10,CWC_20250710_PORT,2025-07-10,PORT,-1.93,116.95,Asia/Makassar,0.2,0.49,Ringan,23.3,27.6,84.6,2.2,4.9,201,1009.0,8.4,23.4,0,,,,,,-2142.766666666667,0,0
SYNLOAD_0009552,KPL_012,STK_A,2025-09-14 08:45:00,2025-09-14 08:55:00,2025-09-15 01:27:00,2025-09-15 02:36:00,28955,,MV Java Venture,Supramax,2025-06-30 17:36:00,"Mundra Port, India",India Energy Traders,16174.0,2025-09-14,CWC_20250914_PORT,2025-09-14,PORT,-1.93,116.95,Asia/Makassar,14.6,0.74,Sedang,25.7,32.5,88.2,2.5,6.7,57,1006.2,6.4,27.5,0,,,,,,1833.0,1,0
SYNLOAD_0009553,KPL_009,STK_B,2025-09-05 10:15:00,2025-09-05 10:25:00,2025-09-05 21:44:00,2025-09-05 22:57:00,20714,,MV Balikpapan Wind,Ultramax,2025-10-24 21:48:00,"Sriracha Port, Thailand",India Energy Traders,18333.0,2025-09-05,CWC_20250905_PORT,2025-09-05,PORT,-1.93,116.95,Asia/Makassar,0.5,0.39,Ringan,23.8,28.9,83.2,3.5,5.3,287,1009.2,7.2,24.1,0,,,,,,-1174.85,0,0
SYNLOAD_0009554,KPL_001,STK_A,2025-07-01 14:00:00,2025-07-01 14:10:00,2025-07-02 05:05:00,2025-07-02 05:51:00,21275,,MV Borneo Star,Handysize,2025-10-26 05:15:00,"Tanjung Bin, Malaysia",Global Steel Ltd.,6666.0,2025-07-01,CWC_20250701_PORT,2025-07-01,PORT,-1.93,116.95,Asia/Makassar,0.0,0.04,Cerah,24.4,28.7,73.2,2.0,4.0,287,1014.1,9.3,22.8,2,,,,,,-2783.4,0,0
SYNLOAD_0009555,KPL_009,STK_B,2025-09-05 10:15:00,2025-09-05 10:25:00,2025-09-05 21:44:00,2025-09-05 22:57:00,20714,,MV Balikpapan Wind,Ultramax,2025-10-24 21:48:00,"Sriracha Port, Thailand",India Energy Traders,18333.0,2025-09-05,CWC_20250905_PORT,2025-09-05,PORT,-1.93,116.95,Asia/Makassar,0.5,0.39,Ringan,23.8,28.9,83.2,3.5,5.3,287,1009.2,7.2,24.1,0,,,,,,-1174.85,0,0
SYNLOAD_0009556,KPL_002,STK_C,2025-07-04 09:15:00,2025-07-04 09:25:00,2025-07-05 03:51:00,2025-07-05 04:37:00,28161,,MV Mahakam Queen,Handysize,2025-07-31 00:02:00,"PLTU Jawa 7, Indonesia",PT Nusantara Power,6666.0,2025-07-04,CWC_20250704_PORT,2025-07-04,PORT,-1.93,116.95,Asia/Makassar,15.2,0.66,Sedang,23.3,29.8,87.0,2.7,4.2,268,1007.4,6.3,24.8,0,,,,,,-619.4166666666666,0,0
SYNLOAD_0009557,KPL_001,STK_B,2025-09-26 10:30:00,2025-09-26 10:40:00,2025-09-26 18:53:00,2025-09-26 19:59:00,14459,,MV Borneo Star,Ultramax,2025-10-09 21:47:00,"PLTU Jawa 7, Indonesia",Siam Cement Group,18333.0,2025-09-26,CWC_20250926_PORT,2025-09-26,PORT,-1.93,116.95,Asia/Makassar,0.2,0.5,Ringan,23.1,28.9,75.6,2.9,5.9,290,1008.6,7.4,22.7,0,,,,,,-313.8,0,0
SYNLOAD_0009558,KPL_003,STK_B,2025-07-07 09:15:00,2025-07-07 09:25:00,2025-07-08 07:12:00,2025-07-08 08:24:00,25950,,MV Kalimantan Pride,Supramax,2025-08-18 07:28:00,"PLTU Suralaya, Indonesia",PT Nusantara Power,13333.0,2025-07-07,CWC_20250707_PORT,2025-07-07,PORT,-1.93,116.95,Asia/Makassar,0.0,0.04,Cerah,26.5,31.6,62.5,0.6,2.6,222,1014.8,8.5,23.5,0,,,,,,-983.0666666666667,0,0
SYNLOAD_0009559,KPL_005,STK_B,2025-08-24 09:45:00,2025-08-24 09:55:00,2025-08-25 04:07:00,2025-08-25 04:41:00,24897,,MV Barito Ocean,Handysize,2025-10-30 02:00:00,"Vung Ang Port, Vietnam",Siam Cement Group,6666.0,2025-08-24,CWC_20250824_PORT,2025-08-24,PORT,-1.93,116.95,Asia/Makassar,0.6,0.54,Ringan,25.8,32.9,78.2,2.9,6.3,254,1009.5,7.1,26.2,0,,,,,,-1581.3166666666666,0,0
SYNLOAD_0009560,KPL_005,STK_C,2025-10-05 10:45:00,2025-10-05 10:55:00,2025-10-05 20:56:00,2025-10-05 21:41:00,13471,,MV Barito Ocean,Ultramax,2025-09-29 16:59:00,"Sriracha Port, Thailand",PT Nusantara Power,18333.0,2025-10-05,CWC_20251005_PORT,2025-10-05,PORT,-1.93,116.95,Asia/Makassar,0.0,0.04,Cerah,24.6,31.6,68.8,2.2,3.2,52,1012.9,9.7,23.6,0,,,,,,148.7,1,0
SYNLOAD_0009561,KPL_004,STK_C,2025-07-10 05:15:00,2025-07-10 06:25:00,2025-07-10 16:16:00,2025-07-10 17:22:00,13026,Antrian dermaga,MV Samarinda Glory,Handysize,2025-10-11 14:35:00,"PLTU Suralaya, Indonesia",India Energy Traders,8122.0,2025-07-10,CWC_20250710_PORT,2025-07-10,PORT,-1.93,116.95,Asia/Makassar,0.2,0.49,Ringan,23.3,27.6,84.6,2.2,4.9,201,1009.0,8.4,23.4,0,,,,,,-2229.2166666666667,0,0
SYNLOAD_0009562,KPL_004,STK_C,2025-07-10 05:15:00,2025-07-10 06:25:00,2025-07-10 16:16:00,2025-07-10 17:22:00,13026,Antrian dermaga,MV Samarinda Glory,Supramax,2025-08-20 22:48:00,"Tanjung Bin, Malaysia",PT Nusantara Power,13333.0,2025-07-10,CWC_20250710_PORT,2025-07-10,PORT,-1.93,116.95,Asia/Makassar,0.2,0.49,Ringan,23.3,27.6,84.6,2.2,4.9,201,1009.0,8.4,23.4,0,,,,,,-989.4333333333333,0,0
SYNLOAD_0009563,KPL_008,STK_B,2025-09-02 06:00:00,2025-09-02 06:10:00,2025-09-02 22:59:00,2025-09-02 23:46:00,20670,,MV Derawan Pearl,Handysize,2025-08-26 09:19:00,"Sriracha Port, Thailand",Global Steel Ltd.,6666.0,2025-09-02,CWC_20250902_PORT,2025-09-02,PORT,-1.93,116.95,Asia/Makassar,7.2,0.52,Ringan,23.9,28.9,83.8,2.9,5.8,66,1010.8,7.7,24.2,0,,,,,,182.45,1,0
SYNLOAD_0009564,KPL_004,STK_B,2025-08-21 09:30:00,2025-08-21 09:40:00,2025-08-21 19:59:00,2025-08-21 20:33:00,18746,,MV Samarinda Glory,Handysize,2025-10-11 14:35:00,"PLTU Suralaya, Indonesia",India Energy Traders,8122.0,2025-08-21,CWC_20250821_PORT,2025-08-21,PORT,-1.93,116.95,Asia/Makassar,11.3,0.83,Sedang,23.6,30.3,85.1,4.5,8.8,266,1008.4,6.9,24.9,0,,,,,,-1218.0333333333333,0,0
SYNLOAD_0009565,KPL_005,STK_B,2025-08-24 09:45:00,2025-08-24 09:55:00,2025-08-25 04:07:00,2025-08-25 04:41:00,24897,,MV Barito Ocean,Handysize,2025-08-13 21:49:00,"Vung Ang Port, Vietnam",PT IndoPower Energi,6666.0,2025-08-24,CWC_20250824_PORT,2025-08-24,PORT,-1.93,116.95,Asia/Makassar,0.6,0.54,Ringan,25.8,32.9,78.2,2.9,6.3,254,1009.5,7.1,26.2,0,,,,,,270.8666666666667,1,0
SYNLOAD_0009566,KPL_011,STK_C,2025-07-31 06:15:00,2025-07-31 06:25:00,2025-07-31 22:44:00,2025-07-31 23:39:00,27356,,MV Makassar Breeze,Ultramax,2025-07-10 19:49:00,"PLTU Suralaya, Indonesia",PT IndoPower Energi,18333.0,2025-07-31,CWC_20250731_PORT,2025-07-31,PORT,-1.93,116.95,Asia/Makassar,1.7,0.51,Ringan,24.8,31.1,82.2,3.0,4.1,91,1011.9,8.4,25.5,0,,,,,,507.8333333333333,1,0
SYNLOAD_0009567,KPL_003,STK_C,2025-08-18 13:00:00,2025-08-18 14:07:00,2025-08-19 02:13:00,2025-08-19 02:39:00,15240,Antrian dermaga,MV Kalimantan Pride,Supramax,2025-08-18 07:28:00,"PLTU Suralaya, Indonesia",PT Nusantara Power,13333.0,2025-08-18,CWC_20250818_PORT,2025-08-18,PORT,-1.93,116.95,Asia/Makassar,0.0,0.19,Cerah,25.6,31.6,67.1,0.5,2.8,24,1014.1,9.3,23.8,0,,,,,,19.183333333333334,1,0
SYNLOAD_0009568,KPL_012,STK_A,2025-09-14 08:45:00,2025-09-14 08:55:00,2025-09-15 01:27:00,2025-09-15 02:36:00,28955,,MV Java Venture,Panamax,2025-08-10 20:48:00,"Sriracha Port, Thailand",Malaysia Utility Bhd.,20000.0,2025-09-14,CWC_20250914_PORT,2025-09-14,PORT,-1.93,116.95,Asia/Makassar,14.6,0.74,Sedang,25.7,32.5,88.2,2.5,6.7,57,1006.2,6.4,27.5,0,,,,,,845.8,1,0
SYNLOAD_0009569,KPL_013,STK_A,2025-09-17 08:15:00,2025-09-17 08:25:00,2025-09-17 19:31:00,2025-09-17 20:15:00,17334,,,,,,,,2025-09-17,CWC_20250917_PORT,2025-09-17,PORT,-1.93,116.95,Asia/Makassar,3.9,0.44,Ringan,23.4,28.7,76.3,2.2,4.2,90,1008.2,8.6,22.8,0,,,,,,,0,0
SYNLOAD_0009570,KPL_005,STK_A,2025-07-13 08:15:00,2025-07-13 09:19:00,2025-07-13 23:23:00,2025-07-13 23:56:00,18898,Antrian dermaga,MV Barito Ocean,Handysize,2025-07-28 00:29:00,"Johor Port, Malaysia",India Energy Traders,6666.0,2025-07-13,CWC_20250713_PORT,2025-07-13,PORT,-1.93,116.95,Asia/Makassar,4.0,0.54,Ringan,24.0,28.7,75.7,1.7,4.7,215,1009.9,7.5,23.0,0,,,,,,-336.55,0,0
SYNLOAD_0009571,KPL_010,STK_B,2025-10-17 08:00:00,2025-10-17 08:10:00,2025-10-18 01:35:00,2025-10-18 01:58:00,28094,,MV Celebes Trader,Supramax,2025-08-23 04:37:00,"Tanjung Bin, Malaysia",PT IndoPower Energi,13333.0,2025-10-17,CWC_20251017_PORT,2025-10-17,PORT,-1.93,116.95,Asia/Makassar,5.7,0.55,Ringan,23.3,29.2,80.6,2.9,3.9,264,1010.1,7.7,23.6,0,,,,,,1341.35,1,0
SYNLOAD_0009572,KPL_007,STK_A,2025-08-30 12:00:00,2025-08-30 12:10:00,2025-08-31 03:50:00,2025-08-31 04:40:00,25759,,MV Tanjung Spirit,Supramax,2025-09-03 07:35:00,"Sriracha Port, Thailand",PT IndoPower Energi,13333.0,2025-08-30,CWC_20250830_PORT,2025-08-30,PORT,-1.93,116.95,Asia/Makassar,1.3,0.52,Ringan,23.1,30.3,81.8,2.4,5.7,332,1011.5,7.7,24.2,0,,,,,,-74.91666666666667,0,0
SYNLOAD_0009573,KPL_007,STK_B,2025-10-11 10:00:00,2025-10-11 11:08:00,2025-10-12 06:12:00,2025-10-12 06:50:00,25621,Antrian dermaga,MV Tanjung Spirit,Ultramax,2025-08-04 00:57:00,"Johor Port, Malaysia",India Energy Traders,18333.0,2025-10-11,CWC_20251011_PORT,2025-10-11,PORT,-1.93,116.95,Asia/Makassar,0.0,0.18,Cerah,26.4,33.4,67.3,1.6,2.6,110,1011.4,9.1,25.1,0,,,,,,1661.8833333333334,1,0
SYNLOAD_0009574,KPL_005,STK_A,2025-07-13 08:15:00,2025-07-13 09:19:00,2025-07-13 23:23:00,2025-07-13 23:56:00,18898,Antrian dermaga,MV Barito Ocean,Handysize,2025-10-30 02:00:00,"Vung Ang Port, Vietnam",Siam Cement Group,6666.0,2025-07-13,CWC_20250713_PORT,2025-07-13,PORT,-1.93,116.95,Asia/Makassar,4.0,0.54,Ringan,24.0,28.7,75.7,1.7,4.7,215,1009.9,7.5,23.0,0,,,,,,-2594.0666666666666,0,0
SYNLOAD_0009575,KPL_013,STK_C,2025-10-26 13:30:00,2025-10-26 14:26:00,2025-10-27 03:05:00,2025-10-27 03:41:00,19253,Antrian dermaga,,,,,,,2025-10-26,CWC_20251026_PORT,2025-10-26,PORT,-1.93,116.95,Asia/Makassar,16.9,0.67,Sedang,24.7,30.1,91.8,3.0,4.6,230,1005.8,5.3,26.3,0,,,,,,,0,0
SYNLOAD_0009576,KPL_002,STK_C,2025-08-15 06:15:00,2025-08-15 06:25:00,2025-08-15 17:03:00,2025-08-15 17:44:00,11433,,MV Mahakam Queen,Supramax,2025-09-12 01:50:00,"Sriracha Port, Thailand",PT IndoPower Energi,13333.0,2025-08-15,CWC_20250815_PORT,2025-08-15,PORT,-1.93,116.95,Asia/Makassar,25.0,0.8,Sedang,25.8,31.3,91.2,4.1,6.1,126,1009.3,6.8,27.4,0,,,,,,-656.1,0,0
SYNLOAD_0009577,KPL_012,STK_B,2025-08-03 06:45:00,2025-08-03 06:55:00,2025-08-04 04:26:00,2025-08-04 05:46:00,30553,,MV Java Venture,Ultramax,2025-10-27 00:07:00,"Vung Ang Port, Vietnam",Vietnam Power Co.,18333.0,2025-08-03,CWC_20250803_PORT,2025-08-03,PORT,-1.93,116.95,Asia/Makassar,9.8,0.31,Ringan,25.2,30.9,82.2,2.4,5.7,44,1010.5,8.1,25.6,0,,,,,,-2010.35,0,0
