id_record,id_alat,tanggal_operasi,shift,jam_mulai,jam_selesai,status_operasi,durasi_jam,material_dipindah,total_muatan_ton,jumlah_ritase,id_operator,lokasi_kode,tgl_pembelian,umur_tahun,tipe_alat,kondisi,equipment_age_days,equipment_age_months,equipment_age_years,high_age_risk,mid_age_risk,new_equipment,daily_usage_hours,utilization_rate,high_usage_flag,low_usage_flag,overwork_flag,idle_flag,cumulative_hours_7d,cumulative_hours_30d,avg_daily_hours_7d,usage_variance_7d,days_since_last_record,overdue_maintenance_flag,critical_overdue_flag,maintenance_activity,maintenance_count_30d,breakdown_flag,standby_flag,operating_flag,breakdown_count_7d,breakdown_count_30d,breakdown_rate_30d,operating_rate_7d,health_score_age,health_score_maintenance,health_score_usage,health_score_breakdown,health_score_efficiency,equipment_health_score,health_category,condition_score,age_usage_interaction,age_breakdown_risk,critical_risk_flag,degradation_risk_flag,combined_risk_score,type_risk_profile
OPRREC_0002102,ALAT_086,2025-08-07,Shift 2,14:00:00,16:12:00,Breakdown,2.2,Coal,0.0,0,OPR_063,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,2.2,0.09166666666666667,0,1,0,0,35.04,106.32,5.005714285714285,2.1767472456462573,1.0,0,0,0,2.0,1,0,0,1.0,1.0,0.045454545454545456,0.7142857142857143,91.65745856353591,100,13.095238095238093,95.45454545454545,71.42857142857143,74.73702494558847,Good,70.0,0.07579283595710701,0.037583224441540664,0,0,0.3,0.050256410256410255
OPRREC_0002103,ALAT_086,2025-08-07,Shift 1,06:00:00,09:58:00,Beroperasi,3.98,Coal,1395.3,18,OPR_087,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.98,0.16583333333333333,0,1,0,0,36.480000000000004,110.3,5.211428571428572,1.9623746547777978,0.0,0,0,0,2.0,0,0,1,1.0,1.0,0.043478260869565216,0.8571428571428571,91.65745856353591,100,23.690476190476183,95.65217391304348,85.71428571428571,77.24802626311153,Good,70.0,0.13711613050422086,0.03594917120495194,0,0,0.0,0.050256410256410255
OPRREC_0002302,ALAT_086,2025-08-10,Shift 3,22:00:00,03:41:00,Beroperasi,5.69,Coal,525.6,8,OPR_111,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,5.69,0.23708333333333334,0,0,0,0,34.93,115.99,4.99,1.7737061011715922,3.0,0,0,0,2.0,0,0,1,1.0,1.0,0.041666666666666664,0.8571428571428571,91.65745856353591,100,33.86904761904762,95.83333333333334,85.71428571428571,78.69838858195212,Good,70.0,0.19602783481633584,0.034451289071412275,0,0,0.0,0.050256410256410255
OPRREC_0002303,ALAT_086,2025-08-10,Shift 2,14:00:00,14:45:00,Breakdown,0.75,Coal,0.0,0,OPR_011,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,0.75,0.03125,0,1,0,0,28.770000000000003,116.74,4.11,2.1504495654009967,0.0,0,0,0,2.0,1,0,0,2.0,2.0,0.08,0.7142857142857143,91.65745856353591,100,4.46428571428571,92.0,71.42857142857143,73.04505524861878,Good,70.0,0.025838466803559206,0.06614647501711157,0,0,0.3,0.050256410256410255
OPRREC_0002401,ALAT_086,2025-08-12,Shift 2,14:00:00,19:32:00,Beroperasi,5.54,Coal,944.2,13,OPR_118,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,5.54,0.23083333333333333,0,0,0,0,27.380000000000003,122.28,3.911428571428572,1.8957446080755767,2.0,0,0,0,2.0,0,0,1,2.0,2.0,0.07692307692307693,0.7142857142857143,91.65745856353591,100,32.97619047619048,92.3076923076923,71.42857142857143,77.07979883836236,Good,70.0,0.190860141455624,0.06360237982414574,0,0,0.0,0.050256410256410255
OPRREC_0002402,ALAT_086,2025-08-12,Shift 3,22:00:00,01:24:00,Maintenance,3.41,Coal,0.0,0,OPR_140,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.41,0.14208333333333334,0,1,0,0,25.220000000000002,125.69,3.602857142857143,1.7510541043013148,0.0,0,0,1,3.0,0,0,0,2.0,2.0,0.07407407407407407,0.5714285714285714,91.65745856353591,100,20.297619047619055,92.5925925925926,57.14285714285714,74.34468487824842,Good,70.0,0.11747889573351586,0.06124673612695515,0,0,0.0,0.050256410256410255
OPRREC_0002529,ALAT_086,2025-08-14,Shift 2,14:00:00,17:57:00,Beroperasi,3.96,Coal,1053.9,17,OPR_118,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.96,0.165,0,1,0,0,25.53,129.65,3.6471428571428572,1.7563571607706903,2.0,0,0,0,3.0,0,0,1,2.0,2.0,0.07142857142857142,0.5714285714285714,91.65745856353591,100,23.571428571428577,92.85714285714286,57.14285714285714,74.84005524861878,Good,70.0,0.13642710472279262,0.05905935269384961,0,0,0.0,0.050256410256410255
OPRREC_0002530,ALAT_086,2025-08-14,Shift 1,06:00:00,09:28:00,Beroperasi,3.47,Coal,1070.0,16,OPR_062,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.47,0.14458333333333334,0,1,0,0,26.8,133.12,3.8285714285714287,1.6439528437217887,0.0,0,0,0,3.0,0,0,1,1.0,2.0,0.06896551724137931,0.7142857142857143,91.65745856353591,100,20.654761904761898,93.10344827586206,71.42857142857143,75.46620467390613,Good,70.0,0.1195459730778006,0.05702282329061342,0,0,0.0,0.050256410256410255
OPRREC_0002607,ALAT_086,2025-08-16,Shift 3,22:00:00,01:41:00,Standby,3.69,Coal,0.0,0,OPR_130,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.69,0.15375,0,1,0,1,26.509999999999998,136.81,3.787142857142857,1.643154631450475,2.0,0,0,0,3.0,0,1,0,1.0,2.0,0.06666666666666667,0.5714285714285714,91.65745856353591,100,21.964285714285726,93.33333333333333,57.14285714285714,74.68172191528544,Good,70.0,0.1271252566735113,0.05512206251425964,0,0,0.0,0.050256410256410255
OPRREC_0002685,ALAT_086,2025-08-17,Shift 3,22:00:00,05:29:00,Beroperasi,7.49,Coal,895.8,12,OPR_094,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,7.49,0.3120833333333333,0,0,0,0,28.310000000000002,137.76000000000002,4.0442857142857145,2.0747357835224642,1.0,0,0,0,3.0,0,0,1,1.0,2.0,0.06666666666666667,0.5714285714285714,91.65745856353591,100,44.58333333333333,93.33333333333333,57.14285714285714,77.8483885819521,Good,70.0,0.25804015514487794,0.05512206251425964,0,0,0.0,0.050256410256410255
OPRREC_0002686,ALAT_086,2025-08-17,Shift 1,06:00:00,09:10:00,Breakdown,3.18,Coal,0.0,0,OPR_011,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.18,0.1325,0,1,0,0,30.740000000000002,134.42,4.3914285714285715,1.5747108578130418,0.0,0,0,0,3.0,1,0,0,1.0,3.0,0.1,0.5714285714285714,91.65745856353591,100,18.928571428571438,90.0,57.14285714285714,73.79005524861877,Good,70.0,0.10955509924709105,0.08268309377138947,0,0,0.3,0.050256410256410255
OPRREC_0002831,ALAT_086,2025-08-20,Shift 1,06:00:00,12:57:00,Beroperasi,6.96,Coal,743.6,10,OPR_089,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,6.96,0.29,0,0,0,0,32.16,137.42,4.594285714285713,1.8197331044492682,3.0,0,0,0,2.0,0,0,1,1.0,3.0,0.1,0.5714285714285714,91.65745856353591,100,41.42857142857142,90.0,57.14285714285714,76.94005524861876,Good,70.0,0.2397809719370294,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003081,ALAT_086,2025-08-24,Shift 3,22:00:00,02:39:00,Beroperasi,4.65,Coal,857.3,13,OPR_043,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,4.65,0.19375,0,1,0,0,33.4,135.67000000000002,4.771428571428571,1.7440128876762782,4.0,0,0,0,2.0,0,0,1,1.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,27.67857142857143,90.0,71.42857142857143,76.01505524861878,Good,70.0,0.16019849418206708,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003082,ALAT_086,2025-08-24,Shift 2,14:00:00,18:57:00,Beroperasi,4.95,Coal,795.6,11,OPR_024,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,4.95,0.20625000000000002,0,0,0,0,34.39,137.17999999999998,4.912857142857143,1.70699262140286,0.0,0,0,0,2.0,0,0,1,1.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,29.464285714285722,90.0,71.42857142857143,76.26505524861878,Good,70.0,0.17053388090349078,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003135,ALAT_086,2025-08-25,Shift 2,14:00:00,18:35:00,Beroperasi,4.59,Coal,1292.3,17,OPR_065,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,4.59,0.19125,0,1,0,0,35.51,138.54999999999998,5.072857142857143,1.5982356343346686,1.0,0,0,0,2.0,0,0,1,1.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,27.321428571428573,90.0,71.42857142857143,75.96505524861878,Good,70.0,0.15813141683778234,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003136,ALAT_086,2025-08-25,Shift 3,22:00:00,05:08:00,Beroperasi,7.14,Coal,1082.1,17,OPR_096,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,7.14,0.2975,0,0,0,0,38.96,138.8,5.565714285714286,1.6323077440937928,0.0,0,0,0,2.0,0,0,1,1.0,3.0,0.1,0.8571428571428571,91.65745856353591,100,42.50000000000001,90.0,85.71428571428571,79.09005524861877,Good,70.0,0.24598220396988363,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003156,ALAT_086,2025-08-26,Shift 3,22:00:00,01:48:00,Maintenance,3.8,Coal,0.0,0,OPR_047,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.8,0.15833333333333333,0,1,0,0,35.27,137.38,5.038571428571429,1.497569459395551,1.0,0,0,1,3.0,0,0,0,1.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,22.619047619047617,90.0,71.42857142857143,75.30672191528544,Good,70.0,0.13091489847136664,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003802,ALAT_086,2025-09-06,Shift 1,06:00:00,13:42:00,Beroperasi,7.7,Coal,367.4,5,OPR_053,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,7.7,0.32083333333333336,0,0,0,0,39.79,141.76000000000002,5.684285714285714,1.536585577862565,11.0,0,0,0,3.0,0,0,1,0.0,3.0,0.1,0.8571428571428571,91.65745856353591,100,45.833333333333336,90.0,85.71428571428571,79.55672191528544,Good,70.0,0.26527492584987455,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003803,ALAT_086,2025-09-06,Shift 3,22:00:00,03:58:00,Beroperasi,5.98,Coal,837.7,12,OPR_003,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,5.98,0.24916666666666668,0,0,0,0,38.81,142.88,5.5442857142857145,1.4427619016185242,0.0,0,0,0,3.0,0,0,1,0.0,3.0,0.1,0.8571428571428571,91.65745856353591,100,35.59523809523809,90.0,85.71428571428571,78.12338858195211,Good,70.0,0.2060187086470454,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003896,ALAT_086,2025-09-07,Shift 2,14:00:00,20:33:00,Beroperasi,6.56,Coal,1263.8,17,OPR_037,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,6.56,0.2733333333333333,0,0,0,0,40.72,143.69,5.817142857142857,1.4259583243759746,1.0,0,0,0,3.0,0,0,1,0.0,3.0,0.1,0.8571428571428571,91.65745856353591,100,39.04761904761905,90.0,85.71428571428571,78.60672191528545,Good,70.0,0.22600045630846452,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003954,ALAT_086,2025-09-08,Shift 3,22:00:00,01:32:00,Maintenance,3.54,Coal,0.0,0,OPR_039,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.54,0.1475,0,1,0,0,39.31,140.18,5.615714285714286,1.6507357666896803,1.0,0,0,1,4.0,0,0,0,0.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,21.071428571428562,90.0,71.42857142857143,75.09005524861878,Good,70.0,0.12195756331279944,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0003962,ALAT_086,2025-09-09,Shift 3,22:00:00,05:46:00,Beroperasi,7.78,Coal,1426.0,17,OPR_086,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,7.78,0.32416666666666666,0,0,0,0,42.5,146.96,6.071428571428571,1.7572651912505823,1.0,0,0,0,3.0,0,0,1,0.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,46.30952380952381,90.0,71.42857142857143,78.6233885819521,Good,70.0,0.2680310289755875,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0004228,ALAT_086,2025-09-13,Shift 2,14:00:00,14:55:00,Standby,0.92,Coal,0.0,0,OPR_032,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,0.92,0.03833333333333334,0,1,0,1,36.28,145.43,5.182857142857143,2.5297016575458997,4.0,0,0,0,3.0,0,1,0,0.0,3.0,0.1,0.5714285714285714,91.65745856353591,100,5.476190476190479,90.0,57.14285714285714,71.90672191528544,Good,70.0,0.0316951859456993,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0004229,ALAT_086,2025-09-13,Shift 3,22:00:00,05:36:00,Beroperasi,7.6,Coal,1006.9,12,OPR_148,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,7.6,0.31666666666666665,0,0,0,0,40.08,148.37,5.725714285714285,2.59048809521074,0.0,0,0,0,3.0,0,0,1,0.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,45.23809523809524,90.0,71.42857142857143,78.47338858195211,Good,70.0,0.2618297969427333,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0004397,ALAT_086,2025-09-16,Shift 1,06:00:00,13:37:00,Beroperasi,7.62,Coal,724.2,10,OPR_128,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,7.62,0.3175,0,0,0,0,40.0,153.45000000000002,5.714285714285714,2.5804835279643297,3.0,0,0,0,3.0,0,0,1,0.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,45.35714285714286,90.0,71.42857142857143,78.49005524861877,Good,70.0,0.26251882272416155,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0004398,ALAT_086,2025-09-16,Shift 2,14:00:00,15:53:00,Maintenance,1.89,Coal,0.0,0,OPR_065,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,1.89,0.07875,0,1,0,0,35.91,148.1,5.13,2.9472642682098704,0.0,0,0,1,4.0,0,0,0,0.0,3.0,0.1,0.5714285714285714,91.65745856353591,100,11.249999999999993,90.0,57.14285714285714,72.71505524861877,Good,70.0,0.0651129363449692,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0004463,ALAT_086,2025-09-17,Shift 2,14:00:00,21:09:00,Beroperasi,7.15,Coal,386.2,6,OPR_085,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,7.15,0.29791666666666666,0,0,0,0,36.5,148.34,5.214285714285714,3.002886706392462,1.0,0,0,0,4.0,0,0,1,0.0,3.0,0.1,0.5714285714285714,91.65745856353591,100,42.55952380952381,90.0,57.14285714285714,77.09838858195211,Good,70.0,0.24632671686059776,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0004464,ALAT_086,2025-09-17,Shift 3,22:00:00,02:56:00,Beroperasi,4.94,Coal,820.3,13,OPR_098,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,4.94,0.20583333333333334,0,0,0,0,37.9,146.35,5.414285714285714,2.9182178188228574,0.0,0,0,0,4.0,0,0,1,0.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,29.4047619047619,90.0,71.42857142857143,76.25672191528544,Good,70.0,0.17018936801277665,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0004543,ALAT_086,2025-09-19,Shift 1,06:00:00,11:09:00,Beroperasi,5.15,Coal,679.4,11,OPR_098,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,5.15,0.21458333333333335,0,0,0,0,35.269999999999996,145.93,5.038571428571428,2.7258358263807723,2.0,0,0,0,4.0,0,0,1,0.0,3.0,0.1,0.7142857142857143,91.65745856353591,100,30.654761904761905,90.0,71.42857142857143,76.43172191528544,Good,70.0,0.17742413871777324,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0004544,ALAT_086,2025-09-19,Shift 2,14:00:00,21:06:00,Beroperasi,7.1,Coal,399.7,6,OPR_110,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,7.1,0.29583333333333334,0,0,0,0,41.449999999999996,149.38,5.921428571428571,2.0980898342018026,0.0,0,0,0,4.0,0,0,1,0.0,3.0,0.1,0.8571428571428571,91.65745856353591,100,42.261904761904766,90.0,85.71428571428571,79.05672191528545,Good,70.0,0.24460415240702715,0.08268309377138947,0,0,0.0,0.050256410256410255
OPRREC_0004633,ALAT_086,2025-09-20,Shift 3,22:00:00,04:39:00,Beroperasi,6.66,Coal,912.3,14,OPR_042,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,6.66,0.2775,0,0,0,0,40.510000000000005,153.84,5.787142857142858,2.000564206132145,1.0,0,0,0,4.0,0,0,1,0.0,2.0,0.06666666666666667,0.8571428571428571,91.65745856353591,100,39.642857142857146,93.33333333333333,85.71428571428571,79.15672191528544,Good,70.0,0.22944558521560576,0.05512206251425964,0,0,0.0,0.050256410256410255
OPRREC_0004677,ALAT_086,2025-09-21,Shift 2,14:00:00,20:24:00,Beroperasi,6.41,Coal,574.8,8,OPR_116,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,6.41,0.26708333333333334,0,0,0,0,39.3,156.26999999999998,5.614285714285714,1.8633737963065544,1.0,0,0,0,4.0,0,0,1,0.0,2.0,0.06666666666666667,0.8571428571428571,91.65745856353591,100,38.15476190476191,93.33333333333333,85.71428571428571,78.94838858195212,Good,70.0,0.2208327629477527,0.05512206251425964,0,0,0.0,0.050256410256410255
OPRREC_0004793,ALAT_086,2025-09-23,Shift 3,22:00:00,05:40:00,Beroperasi,7.68,Coal,332.4,4,OPR_124,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,7.68,0.32,0,0,0,0,45.089999999999996,158.26,6.441428571428571,1.0360731726319392,2.0,0,0,0,4.0,0,0,1,0.0,2.0,0.06666666666666667,1.0,91.65745856353591,100,45.714285714285715,93.33333333333333,100.0,81.00672191528545,Good,70.0,0.2645859000684463,0.05512206251425964,0,0,0.0,0.050256410256410255
OPRREC_0004794,ALAT_086,2025-09-23,Shift 1,06:00:00,11:55:00,Beroperasi,5.93,Coal,1246.4,15,OPR_003,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,5.93,0.24708333333333332,0,0,0,0,43.87,163.44,6.267142857142857,0.9989613653809655,0.0,0,0,0,4.0,0,0,1,0.0,1.0,0.03333333333333333,1.0,91.65745856353591,100,35.297619047619044,96.66666666666667,100.0,80.01505524861878,Good,70.0,0.20429614419347478,0.02756103125712982,0,0,0.0,0.050256410256410255
OPRREC_0004810,ALAT_086,2025-09-24,Shift 2,14:00:00,14:31:00,Maintenance,0.52,Coal,0.0,0,OPR_131,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,0.52,0.021666666666666667,0,1,0,0,39.45,158.42,5.635714285714286,2.396698125497222,1.0,0,0,1,5.0,0,0,0,0.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,3.0952380952381064,96.66666666666667,85.71428571428571,74.50672191528545,Good,70.0,0.017914670317134382,0.02756103125712982,0,0,0.0,0.050256410256410255
OPRREC_0004811,ALAT_086,2025-09-24,Shift 1,06:00:00,11:27:00,Beroperasi,5.45,Coal,311.7,5,OPR_030,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,5.45,0.22708333333333333,0,0,0,0,39.75,160.46,5.678571428571429,2.3892357813844187,0.0,0,0,0,4.0,0,0,1,0.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,32.44047619047619,96.66666666666667,85.71428571428571,78.61505524861879,Good,70.0,0.18775952543919688,0.02756103125712982,0,0,0.0,0.050256410256410255
OPRREC_0004996,ALAT_086,2025-09-27,Shift 2,14:00:00,19:10:00,Beroperasi,5.17,Coal,1133.9,18,OPR_046,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,5.17,0.21541666666666667,0,0,0,0,37.82,161.67,5.402857142857143,2.3078396412064257,3.0,0,0,0,4.0,0,0,1,0.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,30.773809523809526,96.66666666666667,85.71428571428571,78.38172191528545,Good,70.0,0.17811316449920148,0.02756103125712982,0,0,0.0,0.050256410256410255
OPRREC_0005135,ALAT_086,2025-09-29,Shift 1,06:00:00,10:58:00,Beroperasi,4.97,Coal,323.3,4,OPR_009,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,4.97,0.2070833333333333,0,0,0,0,36.129999999999995,163.17,5.161428571428571,2.2418625334858544,2.0,0,0,0,4.0,0,0,1,0.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,29.58333333333333,96.66666666666667,85.71428571428571,78.21505524861877,Good,70.0,0.171222906684919,0.02756103125712982,0,0,0.0,0.050256410256410255
OPRREC_0005136,ALAT_086,2025-09-29,Shift 3,22:00:00,02:03:00,Beroperasi,4.06,Coal,615.1,8,OPR_105,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,4.06,0.16916666666666666,0,1,0,0,33.78,163.54,4.825714285714286,2.199279102667182,0.0,0,0,0,4.0,0,0,1,0.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,24.16666666666667,96.66666666666667,85.71428571428571,77.45672191528544,Good,70.0,0.13987223362993384,0.02756103125712982,0,0,0.0,0.050256410256410255
OPRREC_0005312,ALAT_086,2025-10-02,Shift 1,06:00:00,09:28:00,Beroperasi,3.48,Coal,464.4,7,OPR_135,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.48,0.145,0,1,0,0,29.580000000000002,159.53,4.225714285714286,1.833256275436843,3.0,0,0,0,4.0,0,0,1,0.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,20.71428571428572,96.66666666666667,85.71428571428571,76.97338858195212,Good,70.0,0.1198904859685147,0.02756103125712982,0,0,0.0,0.050256410256410255
OPRREC_0005390,ALAT_086,2025-10-04,Shift 2,14:00:00,17:55:00,Beroperasi,3.92,Coal,917.7,13,OPR_085,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.92,0.16333333333333333,0,1,0,0,27.569999999999997,160.27,3.938571428571428,1.6721585707444975,2.0,0,0,0,4.0,0,0,1,0.0,0.0,0.0,0.8571428571428571,91.65745856353591,100,23.33333333333334,100.0,85.71428571428571,77.80672191528544,Good,70.0,0.13504905315993612,0.0,0,0,0.0,0.050256410256410255
OPRREC_0005437,ALAT_086,2025-10-05,Shift 2,14:00:00,16:31:00,Breakdown,2.53,Coal,0.0,0,OPR_058,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,2.53,0.10541666666666666,0,1,0,0,29.58,155.84,4.225714285714285,1.040590491705823,1.0,0,0,0,4.0,1,0,0,1.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,15.059523809523823,96.66666666666667,85.71428571428571,76.18172191528545,Good,70.0,0.08716176135067305,0.02756103125712982,0,0,0.3,0.050256410256410255
OPRREC_0005595,ALAT_086,2025-10-07,Shift 3,22:00:00,01:00:00,Beroperasi,3.01,Coal,908.8,13,OPR_017,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.01,0.12541666666666665,0,1,0,0,27.14,154.2,3.8771428571428572,0.968292557128511,2.0,0,0,0,4.0,0,0,1,1.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,17.916666666666657,96.66666666666667,85.71428571428571,76.58172191528544,Good,70.0,0.10369838010495093,0.02756103125712982,0,0,0.0,0.050256410256410255
OPRREC_0005596,ALAT_086,2025-10-07,Shift 1,06:00:00,11:49:00,Beroperasi,5.82,Coal,890.1,11,OPR_022,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,5.82,0.24250000000000002,0,0,0,0,27.79,155.07000000000002,3.9699999999999998,1.1305161063278406,0.0,0,0,0,4.0,0,0,1,1.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,34.64285714285715,96.66666666666667,85.71428571428571,78.92338858195211,Good,70.0,0.20050650239561946,0.02756103125712982,0,0,0.0,0.050256410256410255
OPRREC_0005641,ALAT_086,2025-10-08,Shift 3,22:00:00,01:27:00,Beroperasi,3.46,Coal,746.3,10,OPR_075,ROAD_01,2025-02-06,0.7,Dump Truck,Sangat Baik,302,9.921156373193167,0.8268309377138946,0,0,1,3.46,0.14416666666666667,0,1,0,0,26.279999999999998,153.94,3.754285714285714,1.049029029513435,1.0,0,0,0,4.0,0,0,1,1.0,1.0,0.03333333333333333,0.8571428571428571,91.65745856353591,100,20.5952380952381,96.66666666666667,85.71428571428571,76.95672191528544,Good,70.0,0.11920146018708647,0.02756103125712982,0,0,0.0,0.050256410256410255
